Freq.	V(n011)/I(unbalanced)
1.59786310259415e+02	(7.89577713619687e+01dB,1.79249260372992e+02°)
1.60897711938803e+02	(7.89577635184967e+01dB,1.79252958543646e+02°)
1.62016844028205e+02	(7.89577557746023e+01dB,1.79256620832608e+02°)
1.63143760296875e+02	(7.89577481287974e+01dB,1.79260247415621e+02°)
1.64278514888061e+02	(7.89577405796134e+01dB,1.79263838466727e+02°)
1.65421162321608e+02	(7.89577331255998e+01dB,1.79267394158258e+02°)
1.66571757496577e+02	(7.89577257653248e+01dB,1.79270914660856e+02°)
1.67730355693880e+02	(7.89577184973739e+01dB,1.79274400143474e+02°)
1.68897012578940e+02	(7.89577113203512e+01dB,1.79277850773389e+02°)
1.70071784204363e+02	(7.89577042328775e+01dB,1.79281266716202e+02°)
1.71254727012632e+02	(7.89576972335913e+01dB,1.79284648135857e+02°)
1.72445897838818e+02	(7.89576903211478e+01dB,1.79287995194642e+02°)
1.73645353913312e+02	(7.89576834942192e+01dB,1.79291308053195e+02°)
1.74853152864572e+02	(7.89576767514935e+01dB,1.79294586870517e+02°)
1.76069352721897e+02	(7.89576700916757e+01dB,1.79297831803977e+02°)
1.77294011918208e+02	(7.89576635134857e+01dB,1.79301043009315e+02°)
1.78527189292862e+02	(7.89576570156600e+01dB,1.79304220640664e+02°)
1.79768944094474e+02	(7.89576505969503e+01dB,1.79307364850536e+02°)
1.81019335983766e+02	(7.89576442561232e+01dB,1.79310475789845e+02°)
1.82278425036435e+02	(7.89576379919604e+01dB,1.79313553607916e+02°)
1.83546271746036e+02	(7.89576318032581e+01dB,1.79316598452473e+02°)
1.84822937026890e+02	(7.89576256888280e+01dB,1.79319610469671e+02°)
1.86108482217010e+02	(7.89576196474945e+01dB,1.79322589804083e+02°)
1.87402969081051e+02	(7.89576136780974e+01dB,1.79325536598720e+02°)
1.88706459813272e+02	(7.89576077794894e+01dB,1.79328450995025e+02°)
1.90019017040529e+02	(7.89576019505377e+01dB,1.79331333132899e+02°)
1.91340703825283e+02	(7.89575961901217e+01dB,1.79334183150684e+02°)
1.92671583668628e+02	(7.89575904971351e+01dB,1.79337001185187e+02°)
1.94011720513342e+02	(7.89575848704839e+01dB,1.79339787371685e+02°)
1.95361178746963e+02	(7.89575793090870e+01dB,1.79342541843917e+02°)
1.96720023204877e+02	(7.89575738118761e+01dB,1.79345264734112e+02°)
1.98088319173437e+02	(7.89575683777941e+01dB,1.79347956172975e+02°)
1.99466132393099e+02	(7.89575630057981e+01dB,1.79350616289711e+02°)
2.00853529061580e+02	(7.89575576948551e+01dB,1.79353245212015e+02°)
2.02250575837036e+02	(7.89575524439447e+01dB,1.79355843066090e+02°)
2.03657339841271e+02	(7.89575472520584e+01dB,1.79358409976646e+02°)
2.05073888662955e+02	(7.89575421181982e+01dB,1.79360946066913e+02°)
2.06500290360876e+02	(7.89575370413778e+01dB,1.79363451458638e+02°)
2.07936613467208e+02	(7.89575320206220e+01dB,1.79365926272094e+02°)
2.09382926990804e+02	(7.89575270549656e+01dB,1.79368370626095e+02°)
2.10839300420511e+02	(7.89575221434548e+01dB,1.79370784637986e+02°)
2.12305803728509e+02	(7.89575172851458e+01dB,1.79373168423656e+02°)
2.13782507373675e+02	(7.89575124791050e+01dB,1.79375522097550e+02°)
2.15269482304963e+02	(7.89575077244091e+01dB,1.79377845772664e+02°)
2.16766799964820e+02	(7.89575030201442e+01dB,1.79380139560556e+02°)
2.18274532292610e+02	(7.89574983654067e+01dB,1.79382403571348e+02°)
2.19792751728078e+02	(7.89574937593021e+01dB,1.79384637913737e+02°)
2.21321531214826e+02	(7.89574892009454e+01dB,1.79386842694993e+02°)
2.22860944203821e+02	(7.89574846894605e+01dB,1.79389018020971e+02°)
2.24411064656918e+02	(7.89574802239809e+01dB,1.79391163996105e+02°)
2.25971967050421e+02	(7.89574758036481e+01dB,1.79393280723431e+02°)
2.27543726378655e+02	(7.89574714276130e+01dB,1.79395368304575e+02°)
2.29126418157574e+02	(7.89574670950345e+01dB,1.79397426839764e+02°)
2.30720118428386e+02	(7.89574628050803e+01dB,1.79399456427837e+02°)
2.32324903761207e+02	(7.89574585569260e+01dB,1.79401457166235e+02°)
2.33940851258740e+02	(7.89574543497555e+01dB,1.79403429151024e+02°)
2.35568038559982e+02	(7.89574501827601e+01dB,1.79405372476885e+02°)
2.37206543843949e+02	(7.89574460551392e+01dB,1.79407287237118e+02°)
2.38856445833437e+02	(7.89574419660997e+01dB,1.79409173523665e+02°)
2.40517823798801e+02	(7.89574379148557e+01dB,1.79411031427094e+02°)
2.42190757561767e+02	(7.89574339006289e+01dB,1.79412861036609e+02°)
2.43875327499262e+02	(7.89574299226479e+01dB,1.79414662440058e+02°)
2.45571614547282e+02	(7.89574259801482e+01dB,1.79416435723938e+02°)
2.47279700204775e+02	(7.89574220723725e+01dB,1.79418180973396e+02°)
2.48999666537560e+02	(7.89574181985694e+01dB,1.79419898272228e+02°)
2.50731596182268e+02	(7.89574143579951e+01dB,1.79421587702895e+02°)
2.52475572350315e+02	(7.89574105499112e+01dB,1.79423249346511e+02°)
2.54231678831896e+02	(7.89574067735859e+01dB,1.79424883282871e+02°)
2.56000000000015e+02	(7.89574030282941e+01dB,1.79426489590428e+02°)
2.57780620814535e+02	(7.89573993133153e+01dB,1.79428068346313e+02°)
2.59573626826263e+02	(7.89573956279361e+01dB,1.79429619626337e+02°)
2.61379104181057e+02	(7.89573919714485e+01dB,1.79431143504985e+02°)
2.63197139623969e+02	(7.89573883431496e+01dB,1.79432640055435e+02°)
2.65027820503409e+02	(7.89573847423420e+01dB,1.79434109349545e+02°)
2.66871234775343e+02	(7.89573811683341e+01dB,1.79435551457872e+02°)
2.68727471007522e+02	(7.89573776204390e+01dB,1.79436966449665e+02°)
2.70596618383730e+02	(7.89573740979749e+01dB,1.79438354392873e+02°)
2.72478766708077e+02	(7.89573706002649e+01dB,1.79439715354140e+02°)
2.74374006409308e+02	(7.89573671266368e+01dB,1.79441049398824e+02°)
2.76282428545150e+02	(7.89573636764235e+01dB,1.79442356590985e+02°)
2.78204124806688e+02	(7.89573602489614e+01dB,1.79443636993395e+02°)
2.80139187522766e+02	(7.89573568435922e+01dB,1.79444890667540e+02°)
2.82087709664430e+02	(7.89573534596614e+01dB,1.79446117673629e+02°)
2.84049784849386e+02	(7.89573500965190e+01dB,1.79447318070577e+02°)
2.86025507346506e+02	(7.89573467535184e+01dB,1.79448491916034e+02°)
2.88014972080353e+02	(7.89573434300173e+01dB,1.79449639266375e+02°)
2.90018274635742e+02	(7.89573401253771e+01dB,1.79450760176688e+02°)
2.92035511262334e+02	(7.89573368389628e+01dB,1.79451854700814e+02°)
2.94066778879259e+02	(7.89573335701428e+01dB,1.79452922891309e+02°)
2.96112175079772e+02	(7.89573303182886e+01dB,1.79453964799475e+02°)
2.98171798135943e+02	(7.89573270827760e+01dB,1.79454980475351e+02°)
3.00245747003380e+02	(7.89573238629826e+01dB,1.79455969967709e+02°)
3.02334121325978e+02	(7.89573206582901e+01dB,1.79456933324076e+02°)
3.04437021440715e+02	(7.89573174680825e+01dB,1.79457870590712e+02°)
3.06554548382465e+02	(7.89573142917467e+01dB,1.79458781812636e+02°)
3.08686803888854e+02	(7.89573111286725e+01dB,1.79459667033608e+02°)
3.10833890405151e+02	(7.89573079782521e+01dB,1.79460526296141e+02°)
3.12995911089189e+02	(7.89573048398797e+01dB,1.79461359641508e+02°)
3.15172969816318e+02	(7.89573017129522e+01dB,1.79462167109728e+02°)
3.17365171184400e+02	(7.89572985968693e+01dB,1.79462948739586e+02°)
3.19572620518833e+02	(7.89572954910317e+01dB,1.79463704568622e+02°)
3.21795423877608e+02	(7.89572923948428e+01dB,1.79464434633140e+02°)
3.24033688056412e+02	(7.89572893077074e+01dB,1.79465138968204e+02°)
3.26287520593752e+02	(7.89572862290323e+01dB,1.79465817607647e+02°)
3.28557029776124e+02	(7.89572831582261e+01dB,1.79466470584061e+02°)
3.30842324643219e+02	(7.89572800946986e+01dB,1.79467097928814e+02°)
3.33143514993156e+02	(7.89572770378609e+01dB,1.79467699672035e+02°)
3.35460711387762e+02	(7.89572739871256e+01dB,1.79468275842634e+02°)
3.37794025157882e+02	(7.89572709419069e+01dB,1.79468826468288e+02°)
3.40143568408728e+02	(7.89572679016190e+01dB,1.79469351575443e+02°)
3.42509454025266e+02	(7.89572648656778e+01dB,1.79469851189328e+02°)
3.44891795677639e+02	(7.89572618335002e+01dB,1.79470325333942e+02°)
3.47290707826626e+02	(7.89572588045033e+01dB,1.79470774032065e+02°)
3.49706305729147e+02	(7.89572557781048e+01dB,1.79471197305255e+02°)
3.52138705443797e+02	(7.89572527537235e+01dB,1.79471595173843e+02°)
3.54588023836419e+02	(7.89572497307783e+01dB,1.79471967656950e+02°)
3.57054378585727e+02	(7.89572467086877e+01dB,1.79472314772471e+02°)
3.59537888188950e+02	(7.89572436868715e+01dB,1.79472636537086e+02°)
3.62038671967535e+02	(7.89572406647486e+01dB,1.79472932966258e+02°)
3.64556850072874e+02	(7.89572376417387e+01dB,1.79473204074234e+02°)
3.67092543492075e+02	(7.89572346172606e+01dB,1.79473449874044e+02°)
3.69645874053783e+02	(7.89572315907331e+01dB,1.79473670377506e+02°)
3.72216964434023e+02	(7.89572285615746e+01dB,1.79473865595210e+02°)
3.74805938162104e+02	(7.89572255292030e+01dB,1.79474035536555e+02°)
3.77412919626546e+02	(7.89572224930357e+01dB,1.79474180209704e+02°)
3.80038034081061e+02	(7.89572194524893e+01dB,1.79474299621628e+02°)
3.82681407650569e+02	(7.89572164069790e+01dB,1.79474393778066e+02°)
3.85343167337258e+02	(7.89572133559200e+01dB,1.79474462683557e+02°)
3.88023441026687e+02	(7.89572102987260e+01dB,1.79474506341421e+02°)
3.90722357493928e+02	(7.89572072348094e+01dB,1.79474524753766e+02°)
3.93440046409757e+02	(7.89572041635815e+01dB,1.79474517921496e+02°)
3.96176638346877e+02	(7.89572010844517e+01dB,1.79474485844297e+02°)
3.98932264786202e+02	(7.89571979968291e+01dB,1.79474428520635e+02°)
4.01707058123162e+02	(7.89571949001196e+01dB,1.79474345947783e+02°)
4.04501151674075e+02	(7.89571917937286e+01dB,1.79474238121787e+02°)
4.07314679682545e+02	(7.89571886770589e+01dB,1.79474105037479e+02°)
4.10147777325913e+02	(7.89571855495117e+01dB,1.79473946688494e+02°)
4.13000580721756e+02	(7.89571824104860e+01dB,1.79473763067233e+02°)
4.15873226934420e+02	(7.89571792593786e+01dB,1.79473554164908e+02°)
4.18765853981611e+02	(7.89571760955836e+01dB,1.79473319971493e+02°)
4.21678600841025e+02	(7.89571729184938e+01dB,1.79473060475763e+02°)
4.24611607457022e+02	(7.89571697274979e+01dB,1.79472775665278e+02°)
4.27565014747353e+02	(7.89571665219831e+01dB,1.79472465526372e+02°)
4.30538964609930e+02	(7.89571633013335e+01dB,1.79472130044179e+02°)
4.33533599929642e+02	(7.89571600649299e+01dB,1.79471769202598e+02°)
4.36549064585223e+02	(7.89571568121507e+01dB,1.79471382984331e+02°)
4.39585503456159e+02	(7.89571535423707e+01dB,1.79470971370843e+02°)
4.42643062429656e+02	(7.89571502549616e+01dB,1.79470534342390e+02°)
4.45721888407645e+02	(7.89571469492917e+01dB,1.79470071878004e+02°)
4.48822129313840e+02	(7.89571436247255e+01dB,1.79469583955503e+02°)
4.51943934100845e+02	(7.89571402806245e+01dB,1.79469070551475e+02°)
4.55087452757314e+02	(7.89571369163461e+01dB,1.79468531641287e+02°)
4.58252836315152e+02	(7.89571335312435e+01dB,1.79467967199088e+02°)
4.61440236856776e+02	(7.89571301246664e+01dB,1.79467377197788e+02°)
4.64649807522417e+02	(7.89571266959604e+01dB,1.79466761609080e+02°)
4.67881702517484e+02	(7.89571232444663e+01dB,1.79466120403432e+02°)
4.71136077119967e+02	(7.89571197695214e+01dB,1.79465453550073e+02°)
4.74413087687902e+02	(7.89571162704572e+01dB,1.79464761017005e+02°)
4.77712891666877e+02	(7.89571127466017e+01dB,1.79464042771001e+02°)
4.81035647597606e+02	(7.89571091972780e+01dB,1.79463298777592e+02°)
4.84381515123537e+02	(7.89571056218039e+01dB,1.79462529001084e+02°)
4.87750654998529e+02	(7.89571020194919e+01dB,1.79461733404533e+02°)
4.91143229094568e+02	(7.89570983896505e+01dB,1.79460911949763e+02°)
4.94559400409554e+02	(7.89570947315818e+01dB,1.79460064597365e+02°)
4.97999333075124e+02	(7.89570910445831e+01dB,1.79459191306667e+02°)
5.01463192364540e+02	(7.89570873279457e+01dB,1.79458292035763e+02°)
5.04951144700634e+02	(7.89570835809558e+01dB,1.79457366741506e+02°)
5.08463357663797e+02	(7.89570798028930e+01dB,1.79456415379496e+02°)
5.12000000000035e+02	(7.89570759930315e+01dB,1.79455437904080e+02°)
5.15561241629075e+02	(7.89570721506392e+01dB,1.79454434268345e+02°)
5.19147253652530e+02	(7.89570682749779e+01dB,1.79453404424134e+02°)
5.22758208362118e+02	(7.89570643653027e+01dB,1.79452348322036e+02°)
5.26394279247942e+02	(7.89570604208624e+01dB,1.79451265911361e+02°)
5.30055641006821e+02	(7.89570564408990e+01dB,1.79450157140174e+02°)
5.33742469550690e+02	(7.89570524246481e+01dB,1.79449021955260e+02°)
5.37454942015047e+02	(7.89570483713377e+01dB,1.79447860302159e+02°)
5.41193236767464e+02	(7.89570442801888e+01dB,1.79446672125129e+02°)
5.44957533416157e+02	(7.89570401504157e+01dB,1.79445457367132e+02°)
5.48748012818620e+02	(7.89570359812249e+01dB,1.79444215969896e+02°)
5.52564857090304e+02	(7.89570317718148e+01dB,1.79442947873847e+02°)
5.56408249613380e+02	(7.89570275213770e+01dB,1.79441653018136e+02°)
5.60278375045537e+02	(7.89570232290945e+01dB,1.79440331340616e+02°)
5.64175419328863e+02	(7.89570188941428e+01dB,1.79438982777880e+02°)
5.68099569698776e+02	(7.89570145156889e+01dB,1.79437607265209e+02°)
5.72051014693016e+02	(7.89570100928916e+01dB,1.79436204736599e+02°)
5.76029944160710e+02	(7.89570056249010e+01dB,1.79434775124760e+02°)
5.80036549271489e+02	(7.89570011108584e+01dB,1.79433318361079e+02°)
5.84071022524673e+02	(7.89569965498969e+01dB,1.79431834375662e+02°)
5.88133557758523e+02	(7.89569919411399e+01dB,1.79430323097293e+02°)
5.92224350159548e+02	(7.89569872837019e+01dB,1.79428784453471e+02°)
5.96343596271891e+02	(7.89569825766881e+01dB,1.79427218370346e+02°)
6.00491494006764e+02	(7.89569778191941e+01dB,1.79425624772784e+02°)
6.04668242651961e+02	(7.89569730103055e+01dB,1.79424003584320e+02°)
6.08874042881435e+02	(7.89569681490988e+01dB,1.79422354727158e+02°)
6.13109096764934e+02	(7.89569632346398e+01dB,1.79420678122193e+02°)
6.17373607777712e+02	(7.89569582659843e+01dB,1.79418973688967e+02°)
6.21667780810307e+02	(7.89569532421774e+01dB,1.79417241345705e+02°)
6.25991822178383e+02	(7.89569481622542e+01dB,1.79415481009281e+02°)
6.30345939632641e+02	(7.89569430252385e+01dB,1.79413692595245e+02°)
6.34730342368806e+02	(7.89569378301434e+01dB,1.79411876017771e+02°)
6.39145241037670e+02	(7.89569325759708e+01dB,1.79410031189720e+02°)
6.43590847755221e+02	(7.89569272617109e+01dB,1.79408158022556e+02°)
6.48067376112829e+02	(7.89569218863429e+01dB,1.79406256426424e+02°)
6.52575041187508e+02	(7.89569164488343e+01dB,1.79404326310080e+02°)
6.57114059552253e+02	(7.89569109481400e+01dB,1.79402367580917e+02°)
6.61684649286443e+02	(7.89569053832034e+01dB,1.79400380144971e+02°)
6.66287029986317e+02	(7.89568997529552e+01dB,1.79398363906873e+02°)
6.70921422775529e+02	(7.89568940563138e+01dB,1.79396318769914e+02°)
6.75588050315769e+02	(7.89568882921849e+01dB,1.79394244635954e+02°)
6.80287136817462e+02	(7.89568824594606e+01dB,1.79392141405501e+02°)
6.85018908050538e+02	(7.89568765570206e+01dB,1.79390008977639e+02°)
6.89783591355282e+02	(7.89568705837311e+01dB,1.79387847250077e+02°)
6.94581415653257e+02	(7.89568645384443e+01dB,1.79385656119099e+02°)
6.99412611458300e+02	(7.89568584199987e+01dB,1.79383435479596e+02°)
7.04277410887599e+02	(7.89568522272191e+01dB,1.79381185225034e+02°)
7.09176047672844e+02	(7.89568459589155e+01dB,1.79378905247463e+02°)
7.14108757171458e+02	(7.89568396138838e+01dB,1.79376595437507e+02°)
7.19075776377906e+02	(7.89568331909051e+01dB,1.79374255684368e+02°)
7.24077343935076e+02	(7.89568266887453e+01dB,1.79371885875811e+02°)
7.29113700145753e+02	(7.89568201061551e+01dB,1.79369485898137e+02°)
7.34185086984156e+02	(7.89568134418705e+01dB,1.79367055636237e+02°)
7.39291748107571e+02	(7.89568066946108e+01dB,1.79364594973538e+02°)
7.44433928868052e+02	(7.89567998630800e+01dB,1.79362103791999e+02°)
7.49611876324214e+02	(7.89567929459653e+01dB,1.79359581972119e+02°)
7.54825839253098e+02	(7.89567859419383e+01dB,1.79357029392949e+02°)
7.60076068162128e+02	(7.89567788496534e+01dB,1.79354445932055e+02°)
7.65362815301143e+02	(7.89567716677479e+01dB,1.79351831465512e+02°)
7.70686334674522e+02	(7.89567643948423e+01dB,1.79349185867927e+02°)
7.76046882053380e+02	(7.89567570295396e+01dB,1.79346509012396e+02°)
7.81444714987863e+02	(7.89567495704249e+01dB,1.79343800770544e+02°)
7.86880092819519e+02	(7.89567420160652e+01dB,1.79341061012461e+02°)
7.92353276693761e+02	(7.89567343650089e+01dB,1.79338289606765e+02°)
7.97864529572410e+02	(7.89567266157871e+01dB,1.79335486420534e+02°)
8.03414116246331e+02	(7.89567187669108e+01dB,1.79332651319325e+02°)
8.09002303348157e+02	(7.89567108168726e+01dB,1.79329784167171e+02°)
8.14629359365096e+02	(7.89567027641445e+01dB,1.79326884826570e+02°)
8.20295554651833e+02	(7.89566946071805e+01dB,1.79323953158481e+02°)
8.26001161443517e+02	(7.89566863444133e+01dB,1.79320989022315e+02°)
8.31746453868846e+02	(7.89566779742560e+01dB,1.79317992275921e+02°)
8.37531707963229e+02	(7.89566694951004e+01dB,1.79314962775600e+02°)
8.43357201682056e+02	(7.89566609053183e+01dB,1.79311900376070e+02°)
8.49223214914050e+02	(7.89566522032591e+01dB,1.79308804930490e+02°)
8.55130029494713e+02	(7.89566433872520e+01dB,1.79305676290426e+02°)
8.61077929219867e+02	(7.89566344556033e+01dB,1.79302514305856e+02°)
8.67067199859291e+02	(7.89566254065971e+01dB,1.79299318825172e+02°)
8.73098129170452e+02	(7.89566162384957e+01dB,1.79296089695151e+02°)
8.79171006912324e+02	(7.89566069495380e+01dB,1.79292826760975e+02°)
8.85286124859319e+02	(7.89565975379396e+01dB,1.79289529866175e+02°)
8.91443776815297e+02	(7.89565880018932e+01dB,1.79286198852705e+02°)
8.97644258627686e+02	(7.89565783395670e+01dB,1.79282833560866e+02°)
9.03887868201697e+02	(7.89565685491053e+01dB,1.79279433829289e+02°)
9.10174905514635e+02	(7.89565586286274e+01dB,1.79275999495008e+02°)
9.16505672630311e+02	(7.89565485762281e+01dB,1.79272530393373e+02°)
9.22880473713558e+02	(7.89565383899766e+01dB,1.79269026358070e+02°)
9.29299615044842e+02	(7.89565280679165e+01dB,1.79265487221127e+02°)
9.35763405034975e+02	(7.89565176080651e+01dB,1.79261912812880e+02°)
9.42272154239942e+02	(7.89565070084140e+01dB,1.79258302962011e+02°)
9.48826175375810e+02	(7.89564962669272e+01dB,1.79254657495448e+02°)
9.55425783333762e+02	(7.89564853815417e+01dB,1.79250976238470e+02°)
9.62071295195220e+02	(7.89564743501670e+01dB,1.79247259014631e+02°)
9.68763030247082e+02	(7.89564631706841e+01dB,1.79243505645751e+02°)
9.75501309997065e+02	(7.89564518409465e+01dB,1.79239715951927e+02°)
9.82286458189144e+02	(7.89564403587785e+01dB,1.79235889751533e+02°)
9.89118800819116e+02	(7.89564287219744e+01dB,1.79232026861187e+02°)
9.95998666150255e+02	(7.89564169282997e+01dB,1.79228127095766e+02°)
1.00292638472909e+03	(7.89564049754895e+01dB,1.79224190268370e+02°)
1.00990228940128e+03	(7.89563928612485e+01dB,1.79220216190320e+02°)
1.01692671532760e+03	(7.89563805832499e+01dB,1.79216204671186e+02°)
1.02400000000008e+03	(7.89563681391364e+01dB,1.79212155518742e+02°)
1.03112248325816e+03	(7.89563555265180e+01dB,1.79208068538944e+02°)
1.03829450730507e+03	(7.89563427429729e+01dB,1.79203943535970e+02°)
1.04551641672424e+03	(7.89563297860458e+01dB,1.79199780312145e+02°)
1.05278855849589e+03	(7.89563166532493e+01dB,1.79195578668012e+02°)
1.06011128201365e+03	(7.89563033420611e+01dB,1.79191338402244e+02°)
1.06748493910139e+03	(7.89562898499251e+01dB,1.79187059311698e+02°)
1.07490988403010e+03	(7.89562761742509e+01dB,1.79182741191378e+02°)
1.08238647353494e+03	(7.89562623124124e+01dB,1.79178383834365e+02°)
1.08991506683232e+03	(7.89562482617476e+01dB,1.79173987031941e+02°)
1.09749602563725e+03	(7.89562340195590e+01dB,1.79169550573485e+02°)
1.10512971418062e+03	(7.89562195831117e+01dB,1.79165074246484e+02°)
1.11281649922677e+03	(7.89562049496340e+01dB,1.79160557836490e+02°)
1.12055675009108e+03	(7.89561901163159e+01dB,1.79156001127186e+02°)
1.12835083865774e+03	(7.89561750803093e+01dB,1.79151403900319e+02°)
1.13619913939756e+03	(7.89561598387277e+01dB,1.79146765935685e+02°)
1.14410202938604e+03	(7.89561443886444e+01dB,1.79142087011173e+02°)
1.15205988832143e+03	(7.89561287270932e+01dB,1.79137366902671e+02°)
1.16007309854299e+03	(7.89561128510670e+01dB,1.79132605384147e+02°)
1.16814204504936e+03	(7.89560967575183e+01dB,1.79127802227580e+02°)
1.17626711551705e+03	(7.89560804433566e+01dB,1.79122957202964e+02°)
1.18444870031911e+03	(7.89560639054503e+01dB,1.79118070078288e+02°)
1.19268719254379e+03	(7.89560471406242e+01dB,1.79113140619541e+02°)
1.20098298801354e+03	(7.89560301456602e+01dB,1.79108168590703e+02°)
1.20933648530393e+03	(7.89560129172951e+01dB,1.79103153753719e+02°)
1.21774808576288e+03	(7.89559954522219e+01dB,1.79098095868489e+02°)
1.22621819352988e+03	(7.89559777470880e+01dB,1.79092994692872e+02°)
1.23474721555543e+03	(7.89559597984938e+01dB,1.79087849982664e+02°)
1.24333556162062e+03	(7.89559416029947e+01dB,1.79082661491582e+02°)
1.25198364435677e+03	(7.89559231570978e+01dB,1.79077428971268e+02°)
1.26069187926529e+03	(7.89559044572616e+01dB,1.79072152171251e+02°)
1.26946068473762e+03	(7.89558854998969e+01dB,1.79066830838972e+02°)
1.27829048207535e+03	(7.89558662813652e+01dB,1.79061464719730e+02°)
1.28718169551045e+03	(7.89558467979772e+01dB,1.79056053556730e+02°)
1.29613475222567e+03	(7.89558270459932e+01dB,1.79050597090996e+02°)
1.30515008237503e+03	(7.89558070216219e+01dB,1.79045095061398e+02°)
1.31422811910452e+03	(7.89557867210198e+01dB,1.79039547204679e+02°)
1.32336929857290e+03	(7.89557661402909e+01dB,1.79033953255370e+02°)
1.33257405997264e+03	(7.89557452754851e+01dB,1.79028312945793e+02°)
1.34184284555107e+03	(7.89557241225973e+01dB,1.79022626006109e+02°)
1.35117610063155e+03	(7.89557026775683e+01dB,1.79016892164239e+02°)
1.36057427363493e+03	(7.89556809362821e+01dB,1.79011111145869e+02°)
1.37003781610109e+03	(7.89556588945663e+01dB,1.79005282674460e+02°)
1.37956718271057e+03	(7.89556365481910e+01dB,1.78999406471217e+02°)
1.38916283130652e+03	(7.89556138928677e+01dB,1.78993482255059e+02°)
1.39882522291661e+03	(7.89555909242485e+01dB,1.78987509742635e+02°)
1.40855482177521e+03	(7.89555676379255e+01dB,1.78981488648314e+02°)
1.41835209534570e+03	(7.89555440294308e+01dB,1.78975418684143e+02°)
1.42821751434293e+03	(7.89555200942336e+01dB,1.78969299559833e+02°)
1.43815155275582e+03	(7.89554958277415e+01dB,1.78963130982813e+02°)
1.44815468787016e+03	(7.89554712252971e+01dB,1.78956912658111e+02°)
1.45822740029152e+03	(7.89554462821810e+01dB,1.78950644288437e+02°)
1.46837017396832e+03	(7.89554209936064e+01dB,1.78944325574080e+02°)
1.47858349621515e+03	(7.89553953547212e+01dB,1.78937956212991e+02°)
1.48886785773612e+03	(7.89553693606064e+01dB,1.78931535900694e+02°)
1.49922375264844e+03	(7.89553430062745e+01dB,1.78925064330293e+02°)
1.50965167850621e+03	(7.89553162866693e+01dB,1.78918541192463e+02°)
1.52015213632427e+03	(7.89552891966646e+01dB,1.78911966175457e+02°)
1.53072563060230e+03	(7.89552617310631e+01dB,1.78905338965057e+02°)
1.54137266934906e+03	(7.89552338845955e+01dB,1.78898659244552e+02°)
1.55209376410677e+03	(7.89552056519201e+01dB,1.78891926694797e+02°)
1.56288942997574e+03	(7.89551770276208e+01dB,1.78885140994080e+02°)
1.57376018563905e+03	(7.89551480062065e+01dB,1.78878301818219e+02°)
1.58470655338753e+03	(7.89551185821103e+01dB,1.78871408840476e+02°)
1.59572905914483e+03	(7.89550887496877e+01dB,1.78864461731585e+02°)
1.60682823249267e+03	(7.89550585032171e+01dB,1.78857460159712e+02°)
1.61800460669633e+03	(7.89550278368964e+01dB,1.78850403790443e+02°)
1.62925871873020e+03	(7.89549967448437e+01dB,1.78843292286787e+02°)
1.64059110930368e+03	(7.89549652210959e+01dB,1.78836125309119e+02°)
1.65200232288705e+03	(7.89549332596064e+01dB,1.78828902515227e+02°)
1.66349290773770e+03	(7.89549008542461e+01dB,1.78821623560251e+02°)
1.67506341592647e+03	(7.89548679987997e+01dB,1.78814288096638e+02°)
1.68671440336413e+03	(7.89548346869663e+01dB,1.78806895774233e+02°)
1.69844642982811e+03	(7.89548009123576e+01dB,1.78799446240142e+02°)
1.71026005898944e+03	(7.89547666684971e+01dB,1.78791939138796e+02°)
1.72215585843975e+03	(7.89547319488183e+01dB,1.78784374111907e+02°)
1.73413439971860e+03	(7.89546967466632e+01dB,1.78776750798457e+02°)
1.74619625834092e+03	(7.89546610552818e+01dB,1.78769068834665e+02°)
1.75834201382466e+03	(7.89546248678311e+01dB,1.78761327853984e+02°)
1.77057224971865e+03	(7.89545881773721e+01dB,1.78753527487125e+02°)
1.78288755363061e+03	(7.89545509768706e+01dB,1.78745667361930e+02°)
1.79528851725539e+03	(7.89545132591942e+01dB,1.78737747103487e+02°)
1.80777573640341e+03	(7.89544750171122e+01dB,1.78729766334031e+02°)
1.82034981102928e+03	(7.89544362432928e+01dB,1.78721724672946e+02°)
1.83301134526064e+03	(7.89543969303029e+01dB,1.78713621736737e+02°)
1.84576094742713e+03	(7.89543570706067e+01dB,1.78705457139041e+02°)
1.85859923008970e+03	(7.89543166565634e+01dB,1.78697230490625e+02°)
1.87152681006996e+03	(7.89542756804261e+01dB,1.78688941399239e+02°)
1.88454430847990e+03	(7.89542341343408e+01dB,1.78680589469817e+02°)
1.89765235075163e+03	(7.89541920103445e+01dB,1.78672174304259e+02°)
1.91085156666754e+03	(7.89541493003638e+01dB,1.78663695501552e+02°)
1.92414259039045e+03	(7.89541059962128e+01dB,1.78655152657601e+02°)
1.93752606049418e+03	(7.89540620895930e+01dB,1.78646545365435e+02°)
1.95100261999414e+03	(7.89540175720895e+01dB,1.78637873214950e+02°)
1.96457291637830e+03	(7.89539724351717e+01dB,1.78629135793034e+02°)
1.97823760163825e+03	(7.89539266701905e+01dB,1.78620332683536e+02°)
1.99199733230052e+03	(7.89538802683762e+01dB,1.78611463467172e+02°)
2.00585276945819e+03	(7.89538332208381e+01dB,1.78602527721623e+02°)
2.01980457880257e+03	(7.89537855185619e+01dB,1.78593525021427e+02°)
