Freq.	V(n011)/I(unbalanced)
2.06224496651633e+03	(7.89548566423591e+01dB,1.78861464063614e+02°)
2.07658901461015e+03	(7.89548237646448e+01dB,1.78854240303302e+02°)
2.09103283344850e+03	(7.89547904296040e+01dB,1.78846961611264e+02°)
2.10557711699180e+03	(7.89547566308465e+01dB,1.78839627640236e+02°)
2.12022256402732e+03	(7.89547223618922e+01dB,1.78832238040374e+02°)
2.13496987820279e+03	(7.89546876161725e+01dB,1.78824792459229e+02°)
2.14981976806022e+03	(7.89546523870262e+01dB,1.78817290541633e+02°)
2.16477294706989e+03	(7.89546166677006e+01dB,1.78809731929870e+02°)
2.17983013366466e+03	(7.89545804513488e+01dB,1.78802116263469e+02°)
2.19499205127451e+03	(7.89545437310292e+01dB,1.78794443179311e+02°)
2.21025942836125e+03	(7.89545064997039e+01dB,1.78786712311592e+02°)
2.22563299845355e+03	(7.89544687502367e+01dB,1.78778923291740e+02°)
2.24111350018218e+03	(7.89544304753936e+01dB,1.78771075748527e+02°)
2.25670167731549e+03	(7.89543916678389e+01dB,1.78763169307931e+02°)
2.27239827879514e+03	(7.89543523201356e+01dB,1.78755203593133e+02°)
2.28820405877210e+03	(7.89543124247439e+01dB,1.78747178224609e+02°)
2.30411977664287e+03	(7.89542719740188e+01dB,1.78739092819956e+02°)
2.32014619708599e+03	(7.89542309602091e+01dB,1.78730946993967e+02°)
2.33628409009873e+03	(7.89541893754571e+01dB,1.78722740358675e+02°)
2.35253423103413e+03	(7.89541472117944e+01dB,1.78714472523210e+02°)
2.36889740063823e+03	(7.89541044611433e+01dB,1.78706143093749e+02°)
2.38537438508760e+03	(7.89540611153137e+01dB,1.78697751673764e+02°)
2.40196597602709e+03	(7.89540171660017e+01dB,1.78689297863664e+02°)
2.41867297060788e+03	(7.89539726047880e+01dB,1.78680781261018e+02°)
2.43549617152578e+03	(7.89539274231365e+01dB,1.78672201460414e+02°)
2.45243638705977e+03	(7.89538816123933e+01dB,1.78663558053549e+02°)
2.46949443111089e+03	(7.89538351637836e+01dB,1.78654850629060e+02°)
2.48667112324127e+03	(7.89537880684113e+01dB,1.78646078772651e+02°)
2.50396728871357e+03	(7.89537403172566e+01dB,1.78637242066980e+02°)
2.52138375853060e+03	(7.89536919011748e+01dB,1.78628340091722e+02°)
2.53892136947526e+03	(7.89536428108941e+01dB,1.78619372423441e+02°)
2.55658096415072e+03	(7.89535930370140e+01dB,1.78610338635689e+02°)
2.57436339102092e+03	(7.89535425700041e+01dB,1.78601238298897e+02°)
2.59226950445135e+03	(7.89534914002010e+01dB,1.78592070980432e+02°)
2.61030016475007e+03	(7.89534395178078e+01dB,1.78582836244484e+02°)
2.62845623820905e+03	(7.89533869128914e+01dB,1.78573533652144e+02°)
2.64673859714581e+03	(7.89533335753814e+01dB,1.78564162761329e+02°)
2.66514811994531e+03	(7.89532794950668e+01dB,1.78554723126786e+02°)
2.68368569110216e+03	(7.89532246615960e+01dB,1.78545214300068e+02°)
2.70235220126312e+03	(7.89531690644730e+01dB,1.78535635829462e+02°)
2.72114854726989e+03	(7.89531126930566e+01dB,1.78525987260063e+02°)
2.74007563220219e+03	(7.89530555365580e+01dB,1.78516268133719e+02°)
2.75913436542117e+03	(7.89529975840389e+01dB,1.78506477988964e+02°)
2.77832566261307e+03	(7.89529388244091e+01dB,1.78496616361059e+02°)
2.79765044583324e+03	(7.89528792464246e+01dB,1.78486682781943e+02°)
2.81710964355044e+03	(7.89528188386856e+01dB,1.78476676780215e+02°)
2.83670419069142e+03	(7.89527575896341e+01dB,1.78466597881126e+02°)
2.85643502868588e+03	(7.89526954875521e+01dB,1.78456445606524e+02°)
2.87630310551167e+03	(7.89526325205592e+01dB,1.78446219474913e+02°)
2.89630937574035e+03	(7.89525686766095e+01dB,1.78435919001312e+02°)
2.91645480058305e+03	(7.89525039434914e+01dB,1.78425543697332e+02°)
2.93674034793667e+03	(7.89524383088233e+01dB,1.78415093071173e+02°)
2.95716699243033e+03	(7.89523717600517e+01dB,1.78404566627463e+02°)
2.97773571547225e+03	(7.89523042844499e+01dB,1.78393963867398e+02°)
2.99844750529690e+03	(7.89522358691144e+01dB,1.78383284288647e+02°)
3.01930335701244e+03	(7.89521665009627e+01dB,1.78372527385281e+02°)
3.04030427264856e+03	(7.89520961667318e+01dB,1.78361692647910e+02°)
3.06145126120462e+03	(7.89520248529739e+01dB,1.78350779563437e+02°)
3.08274533869813e+03	(7.89519525460553e+01dB,1.78339787615196e+02°)
3.10418752821357e+03	(7.89518792321545e+01dB,1.78328716283003e+02°)
3.12577885995150e+03	(7.89518048972568e+01dB,1.78317565042885e+02°)
3.14752037127812e+03	(7.89517295271544e+01dB,1.78306333367204e+02°)
3.16941310677509e+03	(7.89516531074428e+01dB,1.78295020724747e+02°)
3.19145811828969e+03	(7.89515756235177e+01dB,1.78283626580476e+02°)
3.21365646498537e+03	(7.89514970605726e+01dB,1.78272150395655e+02°)
3.23600921339268e+03	(7.89514174035963e+01dB,1.78260591627758e+02°)
3.25851743746043e+03	(7.89513366373696e+01dB,1.78248949730528e+02°)
3.28118221860738e+03	(7.89512547464624e+01dB,1.78237224153878e+02°)
3.30400464577412e+03	(7.89511717152314e+01dB,1.78225414343886e+02°)
3.32698581547543e+03	(7.89510875278166e+01dB,1.78213519742794e+02°)
3.35012683185297e+03	(7.89510021681390e+01dB,1.78201539788972e+02°)
3.37342880672828e+03	(7.89509156198961e+01dB,1.78189473916892e+02°)
3.39689285965625e+03	(7.89508278665609e+01dB,1.78177321557089e+02°)
3.42052011797890e+03	(7.89507388913773e+01dB,1.78165082136209e+02°)
3.44431171687952e+03	(7.89506486773573e+01dB,1.78152755076842e+02°)
3.46826879943722e+03	(7.89505572072784e+01dB,1.78140339797710e+02°)
3.49239251668186e+03	(7.89504644636794e+01dB,1.78127835713402e+02°)
3.51668402764935e+03	(7.89503704288582e+01dB,1.78115242234620e+02°)
3.54114449943733e+03	(7.89502750848673e+01dB,1.78102558767857e+02°)
3.56577510726124e+03	(7.89501784135116e+01dB,1.78089784715614e+02°)
3.59057703451080e+03	(7.89500803963447e+01dB,1.78076919476276e+02°)
3.61555147280684e+03	(7.89499810146645e+01dB,1.78063962444076e+02°)
3.64069962205859e+03	(7.89498802495113e+01dB,1.78050913009154e+02°)
3.66602269052130e+03	(7.89497780816625e+01dB,1.78037770557366e+02°)
3.69152189485429e+03	(7.89496744916312e+01dB,1.78024534470485e+02°)
3.71719846017942e+03	(7.89495694596598e+01dB,1.78011204125995e+02°)
3.74305362013996e+03	(7.89494629657190e+01dB,1.77997778897154e+02°)
3.76908861695982e+03	(7.89493549895025e+01dB,1.77984258152894e+02°)
3.79530470150330e+03	(7.89492455104236e+01dB,1.77970641257990e+02°)
3.82170313333510e+03	(7.89491345076113e+01dB,1.77956927572734e+02°)
3.84828518078094e+03	(7.89490219599066e+01dB,1.77943116453143e+02°)
3.87505212098839e+03	(7.89489078458588e+01dB,1.77929207250889e+02°)
3.90200523998832e+03	(7.89487921437205e+01dB,1.77915199313224e+02°)
3.92914583275663e+03	(7.89486748314451e+01dB,1.77901091982983e+02°)
3.95647520327652e+03	(7.89485558866808e+01dB,1.77886884598537e+02°)
3.98399466460108e+03	(7.89484352867685e+01dB,1.77872576493835e+02°)
4.01170553891641e+03	(7.89483130087357e+01dB,1.77858166998248e+02°)
4.03960915760516e+03	(7.89481890292941e+01dB,1.77843655436712e+02°)
4.06770686131046e+03	(7.89480633248343e+01dB,1.77829041129665e+02°)
4.09600000000037e+03	(7.89479358714198e+01dB,1.77814323392784e+02°)
4.12448993303269e+03	(7.89478066447862e+01dB,1.77799501537305e+02°)
4.15317802922033e+03	(7.89476756203338e+01dB,1.77784574869828e+02°)
4.18206566689704e+03	(7.89475427731243e+01dB,1.77769542692302e+02°)
4.21115423398363e+03	(7.89474080778759e+01dB,1.77754404301967e+02°)
4.24044512805467e+03	(7.89472715089580e+01dB,1.77739158991370e+02°)
4.26993975640562e+03	(7.89471330403881e+01dB,1.77723806048394e+02°)
4.29963953612047e+03	(7.89469926458249e+01dB,1.77708344756128e+02°)
4.32954589413981e+03	(7.89468502985655e+01dB,1.77692774392900e+02°)
4.35966026732936e+03	(7.89467059715391e+01dB,1.77677094232205e+02°)
4.38998410254906e+03	(7.89465596373019e+01dB,1.77661303542762e+02°)
4.42051885672254e+03	(7.89464112680339e+01dB,1.77645401588474e+02°)
4.45126599690714e+03	(7.89462608355309e+01dB,1.77629387628260e+02°)
4.48222700036440e+03	(7.89461083112026e+01dB,1.77613260916264e+02°)
4.51340335463101e+03	(7.89459536660636e+01dB,1.77597020701555e+02°)
4.54479655759031e+03	(7.89457968707317e+01dB,1.77580666228385e+02°)
4.57640811754423e+03	(7.89456378954203e+01dB,1.77564196735922e+02°)
4.60823955328578e+03	(7.89454767099337e+01dB,1.77547611458421e+02°)
4.64029239417202e+03	(7.89453132836612e+01dB,1.77530909625015e+02°)
4.67256818019749e+03	(7.89451475855721e+01dB,1.77514090459889e+02°)
4.70506846206829e+03	(7.89449795842094e+01dB,1.77497153182065e+02°)
4.73779480127649e+03	(7.89448092476842e+01dB,1.77480097005414e+02°)
4.77074877017523e+03	(7.89446365436701e+01dB,1.77462921138832e+02°)
4.80393195205422e+03	(7.89444614393972e+01dB,1.77445624785860e+02°)
4.83734594121580e+03	(7.89442839016462e+01dB,1.77428207144998e+02°)
4.87099234305159e+03	(7.89441038967411e+01dB,1.77410667409414e+02°)
4.90487277411958e+03	(7.89439213905465e+01dB,1.77393004767201e+02°)
4.93898886222181e+03	(7.89437363484571e+01dB,1.77375218401054e+02°)
4.97334224648257e+03	(7.89435487353938e+01dB,1.77357307488367e+02°)
5.00793457742717e+03	(7.89433585157975e+01dB,1.77339271201296e+02°)
5.04276751706124e+03	(7.89431656536212e+01dB,1.77321108706608e+02°)
5.07784273895056e+03	(7.89429701123255e+01dB,1.77302819165689e+02°)
5.11316192830148e+03	(7.89427718548695e+01dB,1.77284401734585e+02°)
5.14872678204189e+03	(7.89425708437059e+01dB,1.77265855563847e+02°)
5.18453900890275e+03	(7.89423670407739e+01dB,1.77247179798627e+02°)
5.22060032950018e+03	(7.89421604074927e+01dB,1.77228373578664e+02°)
5.25691247641814e+03	(7.89419509047516e+01dB,1.77209436038015e+02°)
5.29347719429166e+03	(7.89417384929083e+01dB,1.77190366305406e+02°)
5.33029623989065e+03	(7.89415231317759e+01dB,1.77171163503856e+02°)
5.36737138220435e+03	(7.89413047806215e+01dB,1.77151826751020e+02°)
5.40470440252628e+03	(7.89410833981525e+01dB,1.77132355158652e+02°)
5.44229709453982e+03	(7.89408589425151e+01dB,1.77112747833173e+02°)
5.48015126440443e+03	(7.89406313712836e+01dB,1.77093003875213e+02°)
5.51826873084238e+03	(7.89404006414525e+01dB,1.77073122379680e+02°)
5.55665132522618e+03	(7.89401667094303e+01dB,1.77053102435835e+02°)
5.59530089166653e+03	(7.89399295310307e+01dB,1.77032943127220e+02°)
5.63421928710092e+03	(7.89396890614662e+01dB,1.77012643531677e+02°)
5.67340838138288e+03	(7.89394452553376e+01dB,1.76992202721168e+02°)
5.71287005737180e+03	(7.89391980666274e+01dB,1.76971619761872e+02°)
5.75260621102338e+03	(7.89389474486924e+01dB,1.76950893714180e+02°)
5.79261875148074e+03	(7.89386933542532e+01dB,1.76930023632626e+02°)
5.83290960116615e+03	(7.89384357353883e+01dB,1.76909008565903e+02°)
5.87348069587338e+03	(7.89381745435226e+01dB,1.76887847556660e+02°)
5.91433398486070e+03	(7.89379097294224e+01dB,1.76866539641856e+02°)
5.95547143094455e+03	(7.89376412431826e+01dB,1.76845083852244e+02°)
5.99689501059385e+03	(7.89373690342216e+01dB,1.76823479212817e+02°)
6.03860671402492e+03	(7.89370930512700e+01dB,1.76801724742429e+02°)
6.08060854529716e+03	(7.89368132423626e+01dB,1.76779819454041e+02°)
6.12290252240929e+03	(7.89365295548284e+01dB,1.76757762354466e+02°)
6.16549067739631e+03	(7.89362419352816e+01dB,1.76735552444466e+02°)
6.20837505642718e+03	(7.89359503296134e+01dB,1.76713188718810e+02°)
6.25155771990304e+03	(7.89356546829804e+01dB,1.76690670166039e+02°)
6.29504074255629e+03	(7.89353549397972e+01dB,1.76667995768682e+02°)
6.33882621355023e+03	(7.89350510437237e+01dB,1.76645164503006e+02°)
6.38291623657942e+03	(7.89347429376583e+01dB,1.76622175339145e+02°)
6.42731292997079e+03	(7.89344305637256e+01dB,1.76599027240987e+02°)
6.47201842678540e+03	(7.89341138632692e+01dB,1.76575719166364e+02°)
6.51703487492091e+03	(7.89337927768372e+01dB,1.76552250066687e+02°)
6.56236443721481e+03	(7.89334672441753e+01dB,1.76528618887193e+02°)
6.60800929154829e+03	(7.89331372042150e+01dB,1.76504824566804e+02°)
6.65397163095092e+03	(7.89328025950628e+01dB,1.76480866038098e+02°)
6.70025366370598e+03	(7.89324633539911e+01dB,1.76456742227529e+02°)
6.74685761345660e+03	(7.89321194174244e+01dB,1.76432452054981e+02°)
6.79378571931256e+03	(7.89317707209306e+01dB,1.76407994434075e+02°)
6.84104023595786e+03	(7.89314171992097e+01dB,1.76383368272084e+02°)
6.88862343375909e+03	(7.89310587860818e+01dB,1.76358572469881e+02°)
6.93653759887449e+03	(7.89306954144752e+01dB,1.76333605921855e+02°)
6.98478503336377e+03	(7.89303270164160e+01dB,1.76308467515993e+02°)
7.03336805529875e+03	(7.89299535230164e+01dB,1.76283156133865e+02°)
7.08228899887471e+03	(7.89295748644619e+01dB,1.76257670650503e+02°)
7.13155021452253e+03	(7.89291909700014e+01dB,1.76232009934612e+02°)
7.18115406902165e+03	(7.89288017679311e+01dB,1.76206172848175e+02°)
7.23110294561374e+03	(7.89284071855876e+01dB,1.76180158246881e+02°)
7.28139924411724e+03	(7.89280071493310e+01dB,1.76153964979713e+02°)
7.33204538104266e+03	(7.89276015845355e+01dB,1.76127591889260e+02°)
7.38304378970863e+03	(7.89271904155732e+01dB,1.76101037811359e+02°)
7.43439692035890e+03	(7.89267735658072e+01dB,1.76074301575612e+02°)
7.48610724027997e+03	(7.89263509575702e+01dB,1.76047382004578e+02°)
7.53817723391971e+03	(7.89259225121612e+01dB,1.76020277914683e+02°)
7.59060940300665e+03	(7.89254881498221e+01dB,1.75992988115300e+02°)
7.64340626667027e+03	(7.89250477897332e+01dB,1.75965511409523e+02°)
7.69657036156193e+03	(7.89246013499962e+01dB,1.75937846593808e+02°)
7.75010424197683e+03	(7.89241487476156e+01dB,1.75909992457658e+02°)
7.80401047997669e+03	(7.89236898984943e+01dB,1.75881947784242e+02°)
7.85829166551333e+03	(7.89232247174114e+01dB,1.75853711349887e+02°)
7.91295040655310e+03	(7.89227531180140e+01dB,1.75825281924421e+02°)
7.96798932920222e+03	(7.89222750127987e+01dB,1.75796658270889e+02°)
8.02341107783289e+03	(7.89217903130961e+01dB,1.75767839145476e+02°)
8.07921831521039e+03	(7.89212989290632e+01dB,1.75738823298038e+02°)
8.13541372262099e+03	(7.89208007696612e+01dB,1.75709609471528e+02°)
8.19200000000080e+03	(7.89202957426449e+01dB,1.75680196402293e+02°)
8.24897986606545e+03	(7.89197837545432e+01dB,1.75650582819793e+02°)
8.30635605844073e+03	(7.89192647106495e+01dB,1.75620767446981e+02°)
8.36413133379414e+03	(7.89187385150016e+01dB,1.75590749000018e+02°)
8.42230846796732e+03	(7.89182050703680e+01dB,1.75560526188327e+02°)
8.48089025610939e+03	(7.89176642782339e+01dB,1.75530097714810e+02°)
8.53987951281130e+03	(7.89171160387799e+01dB,1.75499462275400e+02°)
8.59927907224101e+03	(7.89165602508699e+01dB,1.75468618559393e+02°)
8.65909178827968e+03	(7.89159968120364e+01dB,1.75437565249504e+02°)
8.71932053465878e+03	(7.89154256184579e+01dB,1.75406301021592e+02°)
8.77996820509818e+03	(7.89148465649504e+01dB,1.75374824544988e+02°)
8.84103771344514e+03	(7.89142595449410e+01dB,1.75343134482058e+02°)
8.90253199381434e+03	(7.89136644504598e+01dB,1.75311229488765e+02°)
8.96445400072886e+03	(7.89130611721191e+01dB,1.75279108214336e+02°)
9.02680670926208e+03	(7.89124495990931e+01dB,1.75246769301157e+02°)
9.08959311518068e+03	(7.89118296191037e+01dB,1.75214211385004e+02°)
9.15281623508853e+03	(7.89112011184054e+01dB,1.75181433095222e+02°)
9.21647910657164e+03	(7.89105639817604e+01dB,1.75148433054228e+02°)
9.28058478834410e+03	(7.89099180924263e+01dB,1.75115209877971e+02°)
9.34513636039505e+03	(7.89092633321354e+01dB,1.75081762175719e+02°)
9.41013692413664e+03	(7.89085995810760e+01dB,1.75048088550134e+02°)
9.47558960255305e+03	(7.89079267178759e+01dB,1.75014187597336e+02°)
9.54149754035054e+03	(7.89072446195819e+01dB,1.74980057906922e+02°)
9.60786390410850e+03	(7.89065531616389e+01dB,1.74945698061707e+02°)
9.67469188243167e+03	(7.89058522178777e+01dB,1.74911106638355e+02°)
9.74198468610326e+03	(7.89051416604874e+01dB,1.74876282206784e+02°)
9.80974554823924e+03	(7.89044213599982e+01dB,1.74841223330303e+02°)
9.87797772444369e+03	(7.89036911852669e+01dB,1.74805928566080e+02°)
9.94668449296521e+03	(7.89029510034514e+01dB,1.74770396464721e+02°)
1.00158691548544e+04	(7.89022006799909e+01dB,1.74734625570353e+02°)
1.00855350341226e+04	(7.89014400785871e+01dB,1.74698614420705e+02°)
1.01556854779012e+04	(7.89006690611862e+01dB,1.74662361547366e+02°)
1.02263238566030e+04	(7.88998874879504e+01dB,1.74625865475255e+02°)
1.02974535640838e+04	(7.88990952172514e+01dB,1.74589124723600e+02°)
1.03690780178056e+04	(7.88982921056310e+01dB,1.74552137804751e+02°)
1.04412006590004e+04	(7.88974780077920e+01dB,1.74514903225106e+02°)
1.05138249528364e+04	(7.88966527765768e+01dB,1.74477419484979e+02°)
1.05869543885834e+04	(7.88958162629419e+01dB,1.74439685078533e+02°)
1.06605924797814e+04	(7.88949683159365e+01dB,1.74401698493762e+02°)
1.07347427644088e+04	(7.88941087826821e+01dB,1.74363458212705e+02°)
1.08094088050526e+04	(7.88932375083484e+01dB,1.74324962711265e+02°)
1.08845941890797e+04	(7.88923543361334e+01dB,1.74286210459480e+02°)
1.09603025288089e+04	(7.88914591072426e+01dB,1.74247199921683e+02°)
1.10365374616848e+04	(7.88905516608579e+01dB,1.74207929555998e+02°)
1.11133026504524e+04	(7.88896318341247e+01dB,1.74168397815003e+02°)
1.11906017833331e+04	(7.88886994621239e+01dB,1.74128603145508e+02°)
1.12684385742019e+04	(7.88877543778501e+01dB,1.74088543988664e+02°)
1.13468167627658e+04	(7.88867964121839e+01dB,1.74048218779804e+02°)
1.14257401147437e+04	(7.88858253938791e+01dB,1.74007625949114e+02°)
1.15052124220468e+04	(7.88848411495235e+01dB,1.73966763920806e+02°)
1.15852375029616e+04	(7.88838435035316e+01dB,1.73925631114126e+02°)
1.16658192023324e+04	(7.88828322781058e+01dB,1.73884225942593e+02°)
1.17469613917468e+04	(7.88818072932227e+01dB,1.73842546814677e+02°)
1.18286679697215e+04	(7.88807683666039e+01dB,1.73800592133589e+02°)
1.19109428618892e+04	(7.88797153136933e+01dB,1.73758360297476e+02°)
1.19937900211878e+04	(7.88786479476289e+01dB,1.73715849699266e+02°)
1.20772134280499e+04	(7.88775660792233e+01dB,1.73673058727139e+02°)
1.21612170905944e+04	(7.88764695169311e+01dB,1.73629985764055e+02°)
1.22458050448187e+04	(7.88753580668364e+01dB,1.73586629188723e+02°)
1.23309813547927e+04	(7.88742315326117e+01dB,1.73542987374634e+02°)
1.24167501128544e+04	(7.88730897155007e+01dB,1.73499058690760e+02°)
1.25031154398062e+04	(7.88719324143000e+01dB,1.73454841501977e+02°)
1.25900814851127e+04	(7.88707594253144e+01dB,1.73410334168161e+02°)
1.26776524271006e+04	(7.88695705423495e+01dB,1.73365535045284e+02°)
1.27658324731589e+04	(7.88683655566745e+01dB,1.73320442484899e+02°)
1.28546258599417e+04	(7.88671442570021e+01dB,1.73275054834635e+02°)
1.29440368535709e+04	(7.88659064294565e+01dB,1.73229370437967e+02°)
1.30340697498419e+04	(7.88646518575491e+01dB,1.73183387634430e+02°)
1.31247288744297e+04	(7.88633803221582e+01dB,1.73137104760122e+02°)
1.32160185830967e+04	(7.88620916014882e+01dB,1.73090520147041e+02°)
1.33079432619019e+04	(7.88607854710613e+01dB,1.73043632124194e+02°)
1.34005073274121e+04	(7.88594617036704e+01dB,1.72996439016666e+02°)
1.34937152269133e+04	(7.88581200693714e+01dB,1.72948939146793e+02°)
1.35875714386252e+04	(7.88567603354376e+01dB,1.72901130833292e+02°)
1.36820804719158e+04	(7.88553822663467e+01dB,1.72853012392159e+02°)
1.37772468675183e+04	(7.88539856237506e+01dB,1.72804582136694e+02°)
1.38730751977491e+04	(7.88525701664403e+01dB,1.72755838377189e+02°)
1.39695700667276e+04	(7.88511356503244e+01dB,1.72706779421454e+02°)
1.40667361105976e+04	(7.88496818284014e+01dB,1.72657403574899e+02°)
1.41645779977495e+04	(7.88482084507362e+01dB,1.72607709140957e+02°)
1.42631004290452e+04	(7.88467152644159e+01dB,1.72557694420402e+02°)
1.43623081380434e+04	(7.88452020135443e+01dB,1.72507357712600e+02°)
1.44622058912276e+04	(7.88436684391964e+01dB,1.72456697314838e+02°)
1.45627984882346e+04	(7.88421142794029e+01dB,1.72405711523084e+02°)
1.46640907620854e+04	(7.88405392691160e+01dB,1.72354398631877e+02°)
1.47660875794174e+04	(7.88389431401748e+01dB,1.72302756934153e+02°)
1.48687938407179e+04	(7.88373256212901e+01dB,1.72250784722079e+02°)
1.49722144805601e+04	(7.88356864380140e+01dB,1.72198480287112e+02°)
1.50763544678395e+04	(7.88340253126999e+01dB,1.72145841919619e+02°)
1.51812188060134e+04	(7.88323419644936e+01dB,1.72092867909998e+02°)
1.52868125333406e+04	(7.88306361092872e+01dB,1.72039556547972e+02°)
1.53931407231240e+04	(7.88289074596994e+01dB,1.71985906123273e+02°)
1.55002084839538e+04	(7.88271557250537e+01dB,1.71931914926053e+02°)
1.56080209599535e+04	(7.88253806113356e+01dB,1.71877581246467e+02°)
1.57165833310268e+04	(7.88235818211808e+01dB,1.71822903375588e+02°)
1.58259008131063e+04	(7.88217590538303e+01dB,1.71767879604892e+02°)
1.59359786584046e+04	(7.88199120051224e+01dB,1.71712508227341e+02°)
1.60468221556659e+04	(7.88180403674492e+01dB,1.71656787536934e+02°)
1.61584366304209e+04	(7.88161438297323e+01dB,1.71600715829082e+02°)
1.62708274452421e+04	(7.88142220774033e+01dB,1.71544291401210e+02°)
1.63840000000017e+04	(7.88122747923654e+01dB,1.71487512552483e+02°)
1.64979597321310e+04	(7.88103016529781e+01dB,1.71430377584634e+02°)
1.66127121168816e+04	(7.88083023340141e+01dB,1.71372884801479e+02°)
1.67282626675884e+04	(7.88062765066519e+01dB,1.71315032510085e+02°)
1.68446169359348e+04	(7.88042238384362e+01dB,1.71256819020397e+02°)
1.69617805122189e+04	(7.88021439932477e+01dB,1.71198242645431e+02°)
1.70797590256227e+04	(7.88000366312987e+01dB,1.71139301702449e+02°)
1.71985581444822e+04	(7.87979014090753e+01dB,1.71079994511947e+02°)
1.73181835765595e+04	(7.87957379793346e+01dB,1.71020319398839e+02°)
1.74386410693177e+04	(7.87935459910768e+01dB,1.70960274692775e+02°)
1.75599364101965e+04	(7.87913250895126e+01dB,1.70899858728014e+02°)
1.76820754268904e+04	(7.87890749160355e+01dB,1.70839069843750e+02°)
1.78050639876288e+04	(7.87867951082104e+01dB,1.70777906384874e+02°)
1.79289080014579e+04	(7.87844852997419e+01dB,1.70716366702084e+02°)
1.80536134185243e+04	(7.87821451204362e+01dB,1.70654449151567e+02°)
1.81791862303615e+04	(7.87797741962104e+01dB,1.70592152096756e+02°)
1.83056324701772e+04	(7.87773721490330e+01dB,1.70529473907146e+02°)
1.84329582131434e+04	(7.87749385969245e+01dB,1.70466412959623e+02°)
1.85611695766883e+04	(7.87724731539266e+01dB,1.70402967638490e+02°)
1.86902727207902e+04	(7.87699754300775e+01dB,1.70339136335717e+02°)
1.88202738482734e+04	(7.87674450314037e+01dB,1.70274917451843e+02°)
1.89511792051063e+04	(7.87648815598736e+01dB,1.70210309395363e+02°)
1.90829950807012e+04	(7.87622846133932e+01dB,1.70145310583756e+02°)
1.92157278082172e+04	(7.87596537858020e+01dB,1.70079919444508e+02°)
1.93493837648635e+04	(7.87569886668149e+01dB,1.70014134413967e+02°)
1.94839693722067e+04	(7.87542888420257e+01dB,1.69947953938713e+02°)
1.96194910964786e+04	(7.87515538928965e+01dB,1.69881376476158e+02°)
1.97559554488875e+04	(7.87487833967195e+01dB,1.69814400494287e+02°)
1.98933689859306e+04	(7.87459769266096e+01dB,1.69747024472385e+02°)
2.00317383097090e+04	(7.87431340514918e+01dB,1.69679246901653e+02°)
2.01710700682453e+04	(7.87402543360764e+01dB,1.69611066285289e+02°)
2.03113709558025e+04	(7.87373373408476e+01dB,1.69542481139119e+02°)
2.04526477132062e+04	(7.87343826220463e+01dB,1.69473489991899e+02°)
2.05949071281679e+04	(7.87313897316612e+01dB,1.69404091385954e+02°)
2.07381560356113e+04	(7.87283582174104e+01dB,1.69334283877496e+02°)
2.08824013180010e+04	(7.87252876227326e+01dB,1.69264066037157e+02°)
2.10276499056729e+04	(7.87221774867773e+01dB,1.69193436450531e+02°)
2.11739087771670e+04	(7.87190273443766e+01dB,1.69122393718073e+02°)
2.13211849595629e+04	(7.87158367260627e+01dB,1.69050936456508e+02°)
2.14694855288177e+04	(7.87126051580463e+01dB,1.68979063298848e+02°)
2.16188176101054e+04	(7.87093321621989e+01dB,1.68906772894628e+02°)
2.17691883781596e+04	(7.87060172560557e+01dB,1.68834063910677e+02°)
2.19206050576180e+04	(7.87026599528163e+01dB,1.68760935031906e+02°)
2.20730749233699e+04	(7.86992597613232e+01dB,1.68687384961226e+02°)
2.22266053009051e+04	(7.86958161860688e+01dB,1.68613412420448e+02°)
2.23812035666664e+04	(7.86923287271963e+01dB,1.68539016150965e+02°)
2.25368771484040e+04	(7.86887968804815e+01dB,1.68464194913693e+02°)
2.26936335255319e+04	(7.86852201373489e+01dB,1.68388947490186e+02°)
2.28514802294875e+04	(7.86815979848707e+01dB,1.68313272683121e+02°)
2.30104248440938e+04	(7.86779299057464e+01dB,1.68237169316139e+02°)
2.31704750059233e+04	(7.86742153783476e+01dB,1.68160636235725e+02°)
2.33316384046650e+04	(7.86704538766788e+01dB,1.68083672310416e+02°)
2.34939227834939e+04	(7.86666448704090e+01dB,1.68006276432148e+02°)
2.36573359394432e+04	(7.86627878248723e+01dB,1.67928447516651e+02°)
2.38218857237786e+04	(7.86588822010765e+01dB,1.67850184504054e+02°)
2.39875800423757e+04	(7.86549274557115e+01dB,1.67771486359392e+02°)
2.41544268561000e+04	(7.86509230411741e+01dB,1.67692352073641e+02°)
2.43224341811890e+04	(7.86468684055442e+01dB,1.67612780663164e+02°)
2.44916100896375e+04	(7.86427629926441e+01dB,1.67532771171717e+02°)
2.46619627095856e+04	(7.86386062420307e+01dB,1.67452322670320e+02°)
2.48335002257091e+04	(7.86343975890095e+01dB,1.67371434257774e+02°)
2.50062308796125e+04	(7.86301364646723e+01dB,1.67290105061822e+02°)
2.51801629702256e+04	(7.86258222958998e+01dB,1.67208334239237e+02°)
2.53553048542013e+04	(7.86214545053920e+01dB,1.67126120976670e+02°)
2.55316649463181e+04	(7.86170325116945e+01dB,1.67043464491384e+02°)
2.57092517198836e+04	(7.86125557292159e+01dB,1.66960364031563e+02°)
2.58880737071420e+04	(7.86080235682900e+01dB,1.66876818878008e+02°)
2.60681394996840e+04	(7.86034354351402e+01dB,1.66792828342865e+02°)
