Freq.	V(out)
5.93809428251631e+00	(-1.72377022977614e+00dB,1.83514726056717e+01°)
5.97939699453987e+00	(-1.71872064891051e+00dB,1.82312178493567e+01°)
6.02098698964439e+00	(-1.71373492758137e+00dB,1.81116689014777e+01°)
6.06286626604171e+00	(-1.70881232812227e+00dB,1.79928231781118e+01°)
6.10503683584236e+00	(-1.70395212054357e+00dB,1.78746780757904e+01°)
6.14750072515217e+00	(-1.69915358132729e+00dB,1.77572309726411e+01°)
6.19025997416968e+00	(-1.69441599339412e+00dB,1.76404792249843e+01°)
6.23331663728412e+00	(-1.68973864779976e+00dB,1.75244201718401e+01°)
6.27667278317413e+00	(-1.68512083922571e+00dB,1.74090511316619e+01°)
6.32033049490714e+00	(-1.68056187187327e+00dB,1.72943694098026e+01°)
6.36429187003948e+00	(-1.67606105572203e+00dB,1.71803722924721e+01°)
6.40855902071711e+00	(-1.67161770649625e+00dB,1.70670570474327e+01°)
6.45313407377714e+00	(-1.66723114726179e+00dB,1.69544209313458e+01°)
6.49801917085002e+00	(-1.66290070805500e+00dB,1.68424611835653e+01°)
6.54321646846238e+00	(-1.65862572419581e+00dB,1.67311750285923e+01°)
6.58872813814072e+00	(-1.65440553823615e+00dB,1.66205596791438e+01°)
6.63455636651567e+00	(-1.65023949947757e+00dB,1.65106123327808e+01°)
6.68070335542709e+00	(-1.64612696257080e+00dB,1.64013301755635e+01°)
6.72717132202986e+00	(-1.64206729020386e+00dB,1.62927103826770e+01°)
6.77396249890036e+00	(-1.63805984917014e+00dB,1.61847501146011e+01°)
6.82107913414380e+00	(-1.63410401499697e+00dB,1.60774465245039e+01°)
6.86852349150217e+00	(-1.63019916791945e+00dB,1.59707967531157e+01°)
6.91629785046307e+00	(-1.62634469512162e+00dB,1.58647979327919e+01°)
6.96440450636914e+00	(-1.62253998992571e+00dB,1.57594471850597e+01°)
7.01284577052843e+00	(-1.61878445143512e+00dB,1.56547416227523e+01°)
7.06162397032539e+00	(-1.61507748559126e+00dB,1.55506783523231e+01°)
7.11074144933271e+00	(-1.61141850406268e+00dB,1.54472544713118e+01°)
7.16020056742393e+00	(-1.60780692470259e+00dB,1.53444670700359e+01°)
7.21000370088680e+00	(-1.60424217145196e+00dB,1.52423132314327e+01°)
7.26015324253744e+00	(-1.60072367388610e+00dB,1.51407900321356e+01°)
7.31065160183536e+00	(-1.59725086813412e+00dB,1.50398945446356e+01°)
7.36150120499916e+00	(-1.59382319642083e+00dB,1.49396238344597e+01°)
7.41270449512313e+00	(-1.59044010608501e+00dB,1.48399749631215e+01°)
7.46426393229462e+00	(-1.58710105095928e+00dB,1.47409449865017e+01°)
7.51618199371226e+00	(-1.58380549008704e+00dB,1.46425309577049e+01°)
7.56846117380493e+00	(-1.58055288927925e+00dB,1.45447299249178e+01°)
7.62110398435167e+00	(-1.57734271936923e+00dB,1.44475389343285e+01°)
7.67411295460228e+00	(-1.57417445697855e+00dB,1.43509550284177e+01°)
7.72749063139894e+00	(-1.57104758451508e+00dB,1.42549752482950e+01°)
7.78123957929846e+00	(-1.56796159017304e+00dB,1.41595966316762e+01°)
7.83536238069559e+00	(-1.56491596683995e+00dB,1.40648162154949e+01°)
7.88986163594705e+00	(-1.56191021468043e+00dB,1.39706310356416e+01°)
7.94473996349647e+00	(-1.55894383797094e+00dB,1.38770381268167e+01°)
8.00000000000018e+00	(-1.55601634643084e+00dB,1.37840345227048e+01°)
8.05564440045393e+00	(-1.55312725591723e+00dB,1.36916172565459e+01°)
8.11167583832042e+00	(-1.55027608717528e+00dB,1.35997833643191e+01°)
8.16809700565773e+00	(-1.54746236673524e+00dB,1.35085298794962e+01°)
8.22491061324872e+00	(-1.54468562563402e+00dB,1.34178538372532e+01°)
8.28211939073121e+00	(-1.54194540132764e+00dB,1.33277522759161e+01°)
8.33972608672916e+00	(-1.53924123546154e+00dB,1.32382222328038e+01°)
8.39773346898473e+00	(-1.53657267524165e+00dB,1.31492607480852e+01°)
8.45614432449124e+00	(-1.53393927280674e+00dB,1.30608648637218e+01°)
8.51496145962708e+00	(-1.53134058547515e+00dB,1.29730316240491e+01°)
8.57418770029054e+00	(-1.52877617582237e+00dB,1.28857580768754e+01°)
8.63382589203562e+00	(-1.52624561075142e+00dB,1.27990412724359e+01°)
8.69387890020867e+00	(-1.52374846386297e+00dB,1.27128782651218e+01°)
8.75434961008612e+00	(-1.52128431089232e+00dB,1.26272661106521e+01°)
8.81524092701309e+00	(-1.51885273489663e+00dB,1.25422018712708e+01°)
8.87655577654297e+00	(-1.51645332206652e+00dB,1.24576826109450e+01°)
8.93829710457797e+00	(-1.51408566477079e+00dB,1.23737054002528e+01°)
9.00046787751069e+00	(-1.51174935873081e+00dB,1.22902673124348e+01°)
9.06307108236660e+00	(-1.50944400611003e+00dB,1.22073654268287e+01°)
9.12610972694761e+00	(-1.50716921139868e+00dB,1.21249968271529e+01°)
9.18958683997650e+00	(-1.50492458596503e+00dB,1.20431586022723e+01°)
9.25350547124252e+00	(-1.50270974430739e+00dB,1.19618478477307e+01°)
9.31786869174787e+00	(-1.50052430577527e+00dB,1.18810616638241e+01°)
9.38267959385526e+00	(-1.49836789467392e+00dB,1.18007971564771e+01°)
9.44794129143647e+00	(-1.49624013881503e+00dB,1.17210514390675e+01°)
9.51365692002200e+00	(-1.49414067154512e+00dB,1.16418216303999e+01°)
9.57982963695166e+00	(-1.49206912940979e+00dB,1.15631048555701e+01°)
9.64646262152632e+00	(-1.49002515392378e+00dB,1.14848982476435e+01°)
9.71355907516061e+00	(-1.48800839116441e+00dB,1.14071989452741e+01°)
9.78112222153679e+00	(-1.48601849045348e+00dB,1.13300040956650e+01°)
9.84915530675957e+00	(-1.48405510623522e+00dB,1.12533108524437e+01°)
9.91766159951214e+00	(-1.48211789711972e+00dB,1.11771163766715e+01°)
9.98664439121314e+00	(-1.48020652463269e+00dB,1.11014178376148e+01°)
1.00561069961749e+01	(-1.47832065553194e+00dB,1.10262124112502e+01°)
1.01260527517625e+01	(-1.47645995959546e+00dB,1.09514972828492e+01°)
1.01964850185544e+01	(-1.47462411209063e+00dB,1.08772696454413e+01°)
1.02674071805035e+01	(-1.47281279116211e+00dB,1.08035267004639e+01°)
1.03388226451002e+01	(-1.47102567831514e+00dB,1.07302656565639e+01°)
1.04107348435357e+01	(-1.46926246032775e+00dB,1.06574837317646e+01°)
1.04831472308672e+01	(-1.46752282721803e+00dB,1.05851781554731e+01°)
1.05560632861834e+01	(-1.46580647183704e+00dB,1.05133461607015e+01°)
1.06294865127724e+01	(-1.46411309191596e+00dB,1.04419849927594e+01°)
1.07034204382892e+01	(-1.46244238818669e+00dB,1.03710919055580e+01°)
1.07778686149258e+01	(-1.46079406662350e+00dB,1.03006641628498e+01°)
1.08528346195817e+01	(-1.45916783424375e+00dB,1.02306990363439e+01°)
1.09283220540354e+01	(-1.45756340391154e+00dB,1.01611938075839e+01°)
1.10043345451182e+01	(-1.45598049053395e+00dB,1.00921457685360e+01°)
1.10808757448877e+01	(-1.45441881278129e+00dB,1.00235522195093e+01°)
1.11579493308035e+01	(-1.45287809437824e+00dB,9.95541047204639e+00°)
1.12355590059043e+01	(-1.45135805978900e+00dB,9.88771784597599e+00°)
1.13137084989851e+01	(-1.44985843914416e+00dB,9.82047167227549e+00°)
1.13924015647769e+01	(-1.44837896509332e+00dB,9.75366929194786e+00°)
1.14716419841269e+01	(-1.44691937328643e+00dB,9.68730805504311e+00°)
1.15514335641803e+01	(-1.44547940293285e+00dB,9.62138532273492e+00°)
1.16317801385628e+01	(-1.44405879682603e+00dB,9.55589846646521e+00°)
1.17126855675653e+01	(-1.44265730059624e+00dB,9.49084486780726e+00°)
1.17941537383291e+01	(-1.44127466315250e+00dB,9.42622191918413e+00°)
