Freq.	V(out)
1.84037530124976e+00	(-3.46599082793185e+00dB,4.95192411232910e+01°)
1.85317612378075e+00	(-3.43619059061598e+00dB,4.92824825616153e+01°)
1.86606598307363e+00	(-3.40661240156556e+00dB,4.90460186454259e+01°)
1.87904549842804e+00	(-3.37725599627531e+00dB,4.88098580095522e+01°)
1.89211529345120e+00	(-3.34812108984233e+00dB,4.85740092708245e+01°)
1.90527599608789e+00	(-3.31920737716319e+00dB,4.83384810265395e+01°)
1.91852823865054e+00	(-3.29051453307989e+00dB,4.81032818518745e+01°)
1.93187265784970e+00	(-3.26204221217888e+00dB,4.78684202961265e+01°)
1.94530989482459e+00	(-3.23379004914214e+00dB,4.76339048821217e+01°)
1.95884059517387e+00	(-3.20575765886716e+00dB,4.73997441018136e+01°)
1.97246540898673e+00	(-3.17794463664532e+00dB,4.71659464171151e+01°)
1.98618499087409e+00	(-3.15035055817519e+00dB,4.69325202542786e+01°)
2.00000000000002e+00	(-3.12297497969404e+00dB,4.66994740026384e+01°)
2.01391110011345e+00	(-3.09581743806810e+00dB,4.64668160139774e+01°)
2.02791895958007e+00	(-3.06887745140820e+00dB,4.62345545978942e+01°)
2.04202425141440e+00	(-3.04215451874590e+00dB,4.60026980220979e+01°)
2.05622765331215e+00	(-3.01564812012505e+00dB,4.57712545069046e+01°)
2.07052984768277e+00	(-2.98935771729718e+00dB,4.55402322261496e+01°)
2.08493152168226e+00	(-2.96328275347822e+00dB,4.53096393042288e+01°)
2.09943336724615e+00	(-2.93742265388118e+00dB,4.50794838138207e+01°)
2.11403608112278e+00	(-2.91177682546253e+00dB,4.48497737726767e+01°)
2.12874036490674e+00	(-2.88634465739367e+00dB,4.46205171436413e+01°)
2.14354692507260e+00	(-2.86112552154971e+00dB,4.43917218324742e+01°)
2.15845647300887e+00	(-2.83611877205060e+00dB,4.41633956838624e+01°)
2.17346972505213e+00	(-2.81132374618382e+00dB,4.39355464816920e+01°)
2.18858740252150e+00	(-2.78673976407244e+00dB,4.37081819467821e+01°)
2.20381023175324e+00	(-2.76236612932668e+00dB,4.34813097342748e+01°)
2.21913894413571e+00	(-2.73820212896910e+00dB,4.32549374324777e+01°)
2.23457427614446e+00	(-2.71424703399992e+00dB,4.30290725612885e+01°)
2.25011696937764e+00	(-2.69050009907926e+00dB,4.28037225698332e+01°)
2.26576777059162e+00	(-2.66696056351572e+00dB,4.25788948358688e+01°)
2.28152743173687e+00	(-2.64362765087024e+00dB,4.23545966626368e+01°)
2.29739670999409e+00	(-2.62050056957581e+00dB,4.21308352789034e+01°)
2.31337636781060e+00	(-2.59757851348278e+00dB,4.19076178378978e+01°)
2.32946717293693e+00	(-2.57486066117566e+00dB,4.16849514126494e+01°)
