Freq.	V(cold)/I(cold)	V(hot)/I(hot)
1.28718169551045e+03	(7.63927821686437e+01dB,1.79716060227795e+02°)	(8.35389435259583e+01dB,1.79106395237870e+02°)
1.29613475222567e+03	(7.63927829495594e+01dB,1.79715338926092e+02°)	(8.35389282286401e+01dB,1.79100834232270e+02°)
1.30515008237503e+03	(7.63927837449242e+01dB,1.79714603944596e+02°)	(8.35389127189617e+01dB,1.79095230057516e+02°)
1.31422811910452e+03	(7.63927845548907e+01dB,1.79713855247929e+02°)	(8.35388969939447e+01dB,1.79089582445029e+02°)
1.32336929857290e+03	(7.63927853796144e+01dB,1.79713092800054e+02°)	(8.35388810505695e+01dB,1.79083891124154e+02°)
1.33257405997264e+03	(7.63927862192540e+01dB,1.79712316564276e+02°)	(8.35388648857747e+01dB,1.79078155822111e+02°)
1.34184284555107e+03	(7.63927870739700e+01dB,1.79711526503218e+02°)	(8.35388484964569e+01dB,1.79072376264070e+02°)
1.35117610063155e+03	(7.63927879439271e+01dB,1.79710722578856e+02°)	(8.35388318794689e+01dB,1.79066552173085e+02°)
1.36057427363493e+03	(7.63927888292919e+01dB,1.79709904752495e+02°)	(8.35388150316199e+01dB,1.79060683270055e+02°)
1.37003781610109e+03	(7.63927897302343e+01dB,1.79709072984755e+02°)	(8.35387979496752e+01dB,1.79054769273764e+02°)
1.37956718271057e+03	(7.63927906469273e+01dB,1.79708227235620e+02°)	(8.35387806303548e+01dB,1.79048809900866e+02°)
1.38916283130652e+03	(7.63927915795471e+01dB,1.79707367464350e+02°)	(8.35387630703335e+01dB,1.79042804865768e+02°)
1.39882522291661e+03	(7.63927925282722e+01dB,1.79706493629575e+02°)	(8.35387452662401e+01dB,1.79036753880819e+02°)
1.40855482177521e+03	(7.63927934932851e+01dB,1.79705605689233e+02°)	(8.35387272146558e+01dB,1.79030656656100e+02°)
1.41835209534570e+03	(7.63927944747709e+01dB,1.79704703600560e+02°)	(8.35387089121145e+01dB,1.79024512899465e+02°)
1.42821751434293e+03	(7.63927954729179e+01dB,1.79703787320147e+02°)	(8.35386903551033e+01dB,1.79018322316645e+02°)
1.43815155275582e+03	(7.63927964879176e+01dB,1.79702856803878e+02°)	(8.35386715400587e+01dB,1.79012084611062e+02°)
1.44815468787016e+03	(7.63927975199649e+01dB,1.79701912006960e+02°)	(8.35386524633687e+01dB,1.79005799483885e+02°)
1.45822740029152e+03	(7.63927985692579e+01dB,1.79700952883915e+02°)	(8.35386331213710e+01dB,1.78999466634103e+02°)
1.46837017396832e+03	(7.63927996359980e+01dB,1.79699979388556e+02°)	(8.35386135103522e+01dB,1.78993085758347e+02°)
1.47858349621515e+03	(7.63928007203895e+01dB,1.79698991474027e+02°)	(8.35385936265473e+01dB,1.78986656550986e+02°)
1.48886785773612e+03	(7.63928018226411e+01dB,1.79697989092762e+02°)	(8.35385734661395e+01dB,1.78980178704104e+02°)
1.49922375264844e+03	(7.63928029429640e+01dB,1.79696972196507e+02°)	(8.35385530252577e+01dB,1.78973651907475e+02°)
1.50965167850621e+03	(7.63928040815732e+01dB,1.79695940736304e+02°)	(8.35385322999791e+01dB,1.78967075848515e+02°)
1.52015213632427e+03	(7.63928052386872e+01dB,1.79694894662495e+02°)	(8.35385112863244e+01dB,1.78960450212262e+02°)
1.53072563060230e+03	(7.63928064145280e+01dB,1.79693833924716e+02°)	(8.35384899802601e+01dB,1.78953774681506e+02°)
1.54137266934906e+03	(7.63928076093214e+01dB,1.79692758471893e+02°)	(8.35384683776958e+01dB,1.78947048936560e+02°)
1.55209376410677e+03	(7.63928088232964e+01dB,1.79691668252255e+02°)	(8.35384464744854e+01dB,1.78940272655385e+02°)
1.56288942997574e+03	(7.63928100566860e+01dB,1.79690563213303e+02°)	(8.35384242664243e+01dB,1.78933445513514e+02°)
1.57376018563905e+03	(7.63928113097271e+01dB,1.79689443301844e+02°)	(8.35384017492491e+01dB,1.78926567184069e+02°)
1.58470655338753e+03	(7.63928125826599e+01dB,1.79688308463935e+02°)	(8.35383789186387e+01dB,1.78919637337803e+02°)
1.59572905914483e+03	(7.63928138757286e+01dB,1.79687158644950e+02°)	(8.35383557702101e+01dB,1.78912655642894e+02°)
1.60682823249267e+03	(7.63928151891815e+01dB,1.79685993789522e+02°)	(8.35383322995207e+01dB,1.78905621765152e+02°)
1.61800460669633e+03	(7.63928165232703e+01dB,1.79684813841559e+02°)	(8.35383085020652e+01dB,1.78898535367859e+02°)
1.62925871873020e+03	(7.63928178782511e+01dB,1.79683618744257e+02°)	(8.35382843732763e+01dB,1.78891396111824e+02°)
1.64059110930368e+03	(7.63928192543841e+01dB,1.79682408440054e+02°)	(8.35382599085231e+01dB,1.78884203655328e+02°)
1.65200232288705e+03	(7.63928206519330e+01dB,1.79681182870671e+02°)	(8.35382351031103e+01dB,1.78876957654135e+02°)
1.66349290773770e+03	(7.63928220711659e+01dB,1.79679941977106e+02°)	(8.35382099522764e+01dB,1.78869657761467e+02°)
1.67506341592647e+03	(7.63928235123552e+01dB,1.79678685699575e+02°)	(8.35381844511958e+01dB,1.78862303627949e+02°)
1.68671440336413e+03	(7.63928249757773e+01dB,1.79677413977608e+02°)	(8.35381585949732e+01dB,1.78854894901664e+02°)
1.69844642982811e+03	(7.63928264617127e+01dB,1.79676126749954e+02°)	(8.35381323786467e+01dB,1.78847431228098e+02°)
1.71026005898944e+03	(7.63928279704471e+01dB,1.79674823954613e+02°)	(8.35381057971862e+01dB,1.78839912250115e+02°)
1.72215585843975e+03	(7.63928295022691e+01dB,1.79673505528855e+02°)	(8.35380788454897e+01dB,1.78832337607996e+02°)
1.73413439971860e+03	(7.63928310574733e+01dB,1.79672171409193e+02°)	(8.35380515183853e+01dB,1.78824706939266e+02°)
1.74619625834092e+03	(7.63928326363573e+01dB,1.79670821531353e+02°)	(8.35380238106288e+01dB,1.78817019878955e+02°)
1.75834201382466e+03	(7.63928342392244e+01dB,1.79669455830321e+02°)	(8.35379957169042e+01dB,1.78809276059244e+02°)
1.77057224971865e+03	(7.63928358663819e+01dB,1.79668074240351e+02°)	(8.35379672318200e+01dB,1.78801475109755e+02°)
1.78288755363061e+03	(7.63928375181417e+01dB,1.79666676694865e+02°)	(8.35379383499104e+01dB,1.78793616657376e+02°)
1.79528851725539e+03	(7.63928391948211e+01dB,1.79665263126566e+02°)	(8.35379090656342e+01dB,1.78785700326198e+02°)
1.80777573640341e+03	(7.63928408967411e+01dB,1.79663833467367e+02°)	(8.35378793733714e+01dB,1.78777725737598e+02°)
1.82034981102928e+03	(7.63928426242283e+01dB,1.79662387648405e+02°)	(8.35378492674260e+01dB,1.78769692510223e+02°)
1.83301134526064e+03	(7.63928443776141e+01dB,1.79660925600022e+02°)	(8.35378187420206e+01dB,1.78761600259910e+02°)
1.84576094742713e+03	(7.63928461572346e+01dB,1.79659447251817e+02°)	(8.35377877912998e+01dB,1.78753448599732e+02°)
1.85859923008970e+03	(7.63928479634313e+01dB,1.79657952532552e+02°)	(8.35377564093249e+01dB,1.78745237139917e+02°)
1.87152681006996e+03	(7.63928497965501e+01dB,1.79656441370243e+02°)	(8.35377245900742e+01dB,1.78736965487798e+02°)
1.88454430847990e+03	(7.63928516569431e+01dB,1.79654913692073e+02°)	(8.35376923274451e+01dB,1.78728633248014e+02°)
1.89765235075163e+03	(7.63928535449667e+01dB,1.79653369424459e+02°)	(8.35376596152470e+01dB,1.78720240022173e+02°)
1.91085156666754e+03	(7.63928554609827e+01dB,1.79651808492996e+02°)	(8.35376264472048e+01dB,1.78711785409072e+02°)
1.92414259039045e+03	(7.63928574053589e+01dB,1.79650230822485e+02°)	(8.35375928169556e+01dB,1.78703269004625e+02°)
1.93752606049418e+03	(7.63928593784678e+01dB,1.79648636336919e+02°)	(8.35375587180483e+01dB,1.78694690401782e+02°)
1.95100261999414e+03	(7.63928613806882e+01dB,1.79647024959466e+02°)	(8.35375241439420e+01dB,1.78686049190549e+02°)
1.96457291637830e+03	(7.63928634124031e+01dB,1.79645396612503e+02°)	(8.35374890880042e+01dB,1.78677344957994e+02°)
1.97823760163825e+03	(7.63928654740027e+01dB,1.79643751217554e+02°)	(8.35374535435116e+01dB,1.78668577288150e+02°)
1.99199733230052e+03	(7.63928675658819e+01dB,1.79642088695350e+02°)	(8.35374175036456e+01dB,1.78659745762101e+02°)
2.00585276945819e+03	(7.63928696884420e+01dB,1.79640408965765e+02°)	(8.35373809614944e+01dB,1.78650849957909e+02°)
2.01980457880257e+03	(7.63928718420896e+01dB,1.79638711947871e+02°)	(8.35373439100489e+01dB,1.78641889450595e+02°)
2.03385343065522e+03	(7.63928740272377e+01dB,1.79636997559899e+02°)	(8.35373063422024e+01dB,1.78632863812077e+02°)
2.04800000000017e+03	(7.63928762443051e+01dB,1.79635265719190e+02°)	(8.35372682507507e+01dB,1.78623772611242e+02°)
2.06224496651633e+03	(7.63928784937166e+01dB,1.79633516342322e+02°)	(8.35372296283882e+01dB,1.78614615413904e+02°)
2.07658901461015e+03	(7.63928807759037e+01dB,1.79631749344971e+02°)	(8.35371904677083e+01dB,1.78605391782705e+02°)
2.09103283344850e+03	(7.63928830913034e+01dB,1.79629964641995e+02°)	(8.35371507612011e+01dB,1.78596101277144e+02°)
2.10557711699180e+03	(7.63928854403597e+01dB,1.79628162147345e+02°)	(8.35371105012520e+01dB,1.78586743453622e+02°)
2.12022256402732e+03	(7.63928878235228e+01dB,1.79626341774177e+02°)	(8.35370696801407e+01dB,1.78577317865302e+02°)
2.13496987820279e+03	(7.63928902412493e+01dB,1.79624503434716e+02°)	(8.35370282900402e+01dB,1.78567824062229e+02°)
2.14981976806022e+03	(7.63928926940027e+01dB,1.79622647040378e+02°)	(8.35369863230138e+01dB,1.78558261591119e+02°)
2.16477294706989e+03	(7.63928951822527e+01dB,1.79620772501670e+02°)	(8.35369437710144e+01dB,1.78548629995523e+02°)
2.17983013366466e+03	(7.63928977064765e+01dB,1.79618879728213e+02°)	(8.35369006258840e+01dB,1.78538928815784e+02°)
2.19499205127451e+03	(7.63929002671571e+01dB,1.79616968628787e+02°)	(8.35368568793502e+01dB,1.78529157588821e+02°)
2.21025942836125e+03	(7.63929028647861e+01dB,1.79615039111239e+02°)	(8.35368125230255e+01dB,1.78519315848349e+02°)
2.22563299845355e+03	(7.63929054998603e+01dB,1.79613091082548e+02°)	(8.35367675484067e+01dB,1.78509403124803e+02°)
2.24111350018218e+03	(7.63929081728849e+01dB,1.79611124448807e+02°)	(8.35367219468711e+01dB,1.78499418945178e+02°)
2.25670167731549e+03	(7.63929108843721e+01dB,1.79609139115186e+02°)	(8.35366757096779e+01dB,1.78489362833148e+02°)
2.27239827879514e+03	(7.63929136348415e+01dB,1.79607134985960e+02°)	(8.35366288279622e+01dB,1.78479234308993e+02°)
2.28820405877210e+03	(7.63929164248194e+01dB,1.79605111964498e+02°)	(8.35365812927383e+01dB,1.78469032889580e+02°)
2.30411977664287e+03	(7.63929192548406e+01dB,1.79603069953248e+02°)	(8.35365330948940e+01dB,1.78458758088389e+02°)
2.32014619708599e+03	(7.63929221254472e+01dB,1.79601008853727e+02°)	(8.35364842251920e+01dB,1.78448409415415e+02°)
2.33628409009873e+03	(7.63929250371889e+01dB,1.79598928566555e+02°)	(8.35364346742644e+01dB,1.78437986377198e+02°)
2.35253423103413e+03	(7.63929279906235e+01dB,1.79596828991398e+02°)	(8.35363844326151e+01dB,1.78427488476750e+02°)
2.36889740063823e+03	(7.63929309863164e+01dB,1.79594710026996e+02°)	(8.35363334906143e+01dB,1.78416915213607e+02°)
2.38537438508760e+03	(7.63929340248417e+01dB,1.79592571571162e+02°)	(8.35362818385001e+01dB,1.78406266083684e+02°)
2.40196597602709e+03	(7.63929371067809e+01dB,1.79590413520738e+02°)	(8.35362294663731e+01dB,1.78395540579447e+02°)
2.41867297060788e+03	(7.63929402327244e+01dB,1.79588235771631e+02°)	(8.35361763641981e+01dB,1.78384738189770e+02°)
2.43549617152578e+03	(7.63929434032706e+01dB,1.79586038218805e+02°)	(8.35361225217989e+01dB,1.78373858399820e+02°)
2.45243638705977e+03	(7.63929466190268e+01dB,1.79583820756221e+02°)	(8.35360679288586e+01dB,1.78362900691173e+02°)
2.46949443111089e+03	(7.63929498806084e+01dB,1.79581583276935e+02°)	(8.35360125749174e+01dB,1.78351864541821e+02°)
2.48667112324127e+03	(7.63929531886401e+01dB,1.79579325672994e+02°)	(8.35359564493689e+01dB,1.78340749426030e+02°)
2.50396728871357e+03	(7.63929565437552e+01dB,1.79577047835471e+02°)	(8.35358995414601e+01dB,1.78329554814291e+02°)
2.52138375853060e+03	(7.63929599465956e+01dB,1.79574749654478e+02°)	(8.35358418402884e+01dB,1.78318280173540e+02°)
2.53892136947526e+03	(7.63929633978130e+01dB,1.79572431019099e+02°)	(8.35357833347999e+01dB,1.78306924966824e+02°)
2.55658096415072e+03	(7.63929668980680e+01dB,1.79570091817471e+02°)	(8.35357240137868e+01dB,1.78295488653450e+02°)
2.57436339102092e+03	(7.63929704480306e+01dB,1.79567731936705e+02°)	(8.35356638658862e+01dB,1.78283970688981e+02°)
2.59226950445135e+03	(7.63929740483799e+01dB,1.79565351262893e+02°)	(8.35356028795763e+01dB,1.78272370525125e+02°)
2.61030016475007e+03	(7.63929776998054e+01dB,1.79562949681176e+02°)	(8.35355410431761e+01dB,1.78260687609733e+02°)
2.62845623820905e+03	(7.63929814030056e+01dB,1.79560527075620e+02°)	(8.35354783448425e+01dB,1.78248921386851e+02°)
2.64673859714581e+03	(7.63929851586891e+01dB,1.79558083329316e+02°)	(8.35354147725665e+01dB,1.78237071296557e+02°)
2.66514811994531e+03	(7.63929889675745e+01dB,1.79555618324272e+02°)	(8.35353503141742e+01dB,1.78225136775101e+02°)
2.68368569110216e+03	(7.63929928303908e+01dB,1.79553131941551e+02°)	(8.35352849573205e+01dB,1.78213117254628e+02°)
2.70235220126312e+03	(7.63929967478767e+01dB,1.79550624061043e+02°)	(8.35352186894911e+01dB,1.78201012163509e+02°)
2.72114854726989e+03	(7.63930007207820e+01dB,1.79548094561761e+02°)	(8.35351514979968e+01dB,1.78188820926037e+02°)
2.74007563220219e+03	(7.63930047498668e+01dB,1.79545543321520e+02°)	(8.35350833699717e+01dB,1.78176542962500e+02°)
2.75913436542117e+03	(7.63930088359013e+01dB,1.79542970217141e+02°)	(8.35350142923718e+01dB,1.78164177689182e+02°)
2.77832566261307e+03	(7.63930129796675e+01dB,1.79540375124407e+02°)	(8.35349442519721e+01dB,1.78151724518106e+02°)
2.79765044583324e+03	(7.63930171819578e+01dB,1.79537757917986e+02°)	(8.35348732353638e+01dB,1.78139182857585e+02°)
2.81710964355044e+03	(7.63930214435758e+01dB,1.79535118471476e+02°)	(8.35348012289520e+01dB,1.78126552111411e+02°)
2.83670419069142e+03	(7.63930257653365e+01dB,1.79532456657406e+02°)	(8.35347282189526e+01dB,1.78113831679458e+02°)
2.85643502868588e+03	(7.63930301480665e+01dB,1.79529772347240e+02°)	(8.35346541913914e+01dB,1.78101020957397e+02°)
2.87630310551167e+03	(7.63930345926034e+01dB,1.79527065411287e+02°)	(8.35345791320992e+01dB,1.78088119336746e+02°)
2.89630937574035e+03	(7.63930390997978e+01dB,1.79524335718818e+02°)	(8.35345030267098e+01dB,1.78075126204660e+02°)
2.91645480058305e+03	(7.63930436705104e+01dB,1.79521583137953e+02°)	(8.35344258606588e+01dB,1.78062040944171e+02°)
2.93674034793667e+03	(7.63930483056156e+01dB,1.79518807535698e+02°)	(8.35343476191787e+01dB,1.78048862933954e+02°)
2.95716699243033e+03	(7.63930530059993e+01dB,1.79516008777976e+02°)	(8.35342682872975e+01dB,1.78035591548521e+02°)
2.97773571547225e+03	(7.63930577725597e+01dB,1.79513186729520e+02°)	(8.35341878498360e+01dB,1.78022226157914e+02°)
2.99844750529690e+03	(7.63930626062084e+01dB,1.79510341254017e+02°)	(8.35341062914031e+01dB,1.78008766127802e+02°)
3.01930335701244e+03	(7.63930675078684e+01dB,1.79507472213895e+02°)	(8.35340235963954e+01dB,1.77995210819633e+02°)
3.04030427264856e+03	(7.63930724784770e+01dB,1.79504579470558e+02°)	(8.35339397489922e+01dB,1.77981559590296e+02°)
3.06145126120462e+03	(7.63930775189837e+01dB,1.79501662884152e+02°)	(8.35338547331536e+01dB,1.77967811792299e+02°)
3.08274533869813e+03	(7.63930826303517e+01dB,1.79498722313722e+02°)	(8.35337685326181e+01dB,1.77953966773791e+02°)
3.10418752821357e+03	(7.63930878135574e+01dB,1.79495757617109e+02°)	(8.35336811308968e+01dB,1.77940023878188e+02°)
3.12577885995150e+03	(7.63930930695911e+01dB,1.79492768651011e+02°)	(8.35335925112739e+01dB,1.77925982444555e+02°)
3.14752037127812e+03	(7.63930983994566e+01dB,1.79489755270887e+02°)	(8.35335026568013e+01dB,1.77911841807424e+02°)
3.16941310677509e+03	(7.63931038041723e+01dB,1.79486717331066e+02°)	(8.35334115502957e+01dB,1.77897601296696e+02°)
3.19145811828969e+03	(7.63931092847701e+01dB,1.79483654684648e+02°)	(8.35333191743356e+01dB,1.77883260237629e+02°)
3.21365646498537e+03	(7.63931148422966e+01dB,1.79480567183497e+02°)	(8.35332255112574e+01dB,1.77868817950954e+02°)
3.23600921339268e+03	(7.63931204778133e+01dB,1.79477454678329e+02°)	(8.35331305431542e+01dB,1.77854273752647e+02°)
3.25851743746043e+03	(7.63931261923960e+01dB,1.79474317018597e+02°)	(8.35330342518694e+01dB,1.77839626954048e+02°)
3.28118221860738e+03	(7.63931319871359e+01dB,1.79471154052509e+02°)	(8.35329366189959e+01dB,1.77824876861796e+02°)
3.30400464577412e+03	(7.63931378631391e+01dB,1.79467965627079e+02°)	(8.35328376258707e+01dB,1.77810022777669e+02°)
3.32698581547543e+03	(7.63931438215273e+01dB,1.79464751588033e+02°)	(8.35327372535727e+01dB,1.77795063998845e+02°)
3.35012683185297e+03	(7.63931498634378e+01dB,1.79461511779884e+02°)	(8.35326354829183e+01dB,1.77779999817578e+02°)
3.37342880672828e+03	(7.63931559900234e+01dB,1.79458246045858e+02°)	(8.35325322944576e+01dB,1.77764829521227e+02°)
3.39689285965625e+03	(7.63931622024535e+01dB,1.79454954227919e+02°)	(8.35324276684737e+01dB,1.77749552392519e+02°)
3.42052011797890e+03	(7.63931685019134e+01dB,1.79451636166731e+02°)	(8.35323215849731e+01dB,1.77734167709033e+02°)
3.44431171687952e+03	(7.63931748896051e+01dB,1.79448291701737e+02°)	(8.35322140236884e+01dB,1.77718674743584e+02°)
3.46826879943722e+03	(7.63931813667472e+01dB,1.79444920671029e+02°)	(8.35321049640698e+01dB,1.77703072763947e+02°)
3.49239251668186e+03	(7.63931879345748e+01dB,1.79441522911384e+02°)	(8.35319943852841e+01dB,1.77687361033047e+02°)
3.51668402764935e+03	(7.63931945943411e+01dB,1.79438098258329e+02°)	(8.35318822662086e+01dB,1.77671538808588e+02°)
3.54114449943733e+03	(7.63932013473160e+01dB,1.79434646546063e+02°)	(8.35317685854286e+01dB,1.77655605343413e+02°)
3.56577510726124e+03	(7.63932081947873e+01dB,1.79431167607381e+02°)	(8.35316533212330e+01dB,1.77639559885154e+02°)
3.59057703451080e+03	(7.63932151380606e+01dB,1.79427661273853e+02°)	(8.35315364516115e+01dB,1.77623401676524e+02°)
3.61555147280684e+03	(7.63932221784595e+01dB,1.79424127375623e+02°)	(8.35314179542461e+01dB,1.77607129954844e+02°)
3.64069962205859e+03	(7.63932293173262e+01dB,1.79420565741501e+02°)	(8.35312978065135e+01dB,1.77590743952528e+02°)
3.66602269052130e+03	(7.63932365560214e+01dB,1.79416976198960e+02°)	(8.35311759854753e+01dB,1.77574242896661e+02°)
3.69152189485429e+03	(7.63932438959247e+01dB,1.79413358574084e+02°)	(8.35310524678765e+01dB,1.77557626009122e+02°)
3.71719846017942e+03	(7.63932513384350e+01dB,1.79409712691586e+02°)	(8.35309272301394e+01dB,1.77540892506425e+02°)
3.74305362013996e+03	(7.63932588849700e+01dB,1.79406038374765e+02°)	(8.35308002483620e+01dB,1.77524041599986e+02°)
3.76908861695982e+03	(7.63932665369676e+01dB,1.79402335445548e+02°)	(8.35306714983109e+01dB,1.77507072495802e+02°)
3.79530470150330e+03	(7.63932742958856e+01dB,1.79398603724462e+02°)	(8.35305409554175e+01dB,1.77489984394569e+02°)
3.82170313333510e+03	(7.63932821632017e+01dB,1.79394843030588e+02°)	(8.35304085947735e+01dB,1.77472776491480e+02°)
3.84828518078094e+03	(7.63932901404144e+01dB,1.79391053181584e+02°)	(8.35302743911258e+01dB,1.77455447976373e+02°)
3.87505212098839e+03	(7.63932982290425e+01dB,1.79387233993708e+02°)	(8.35301383188748e+01dB,1.77437998033811e+02°)
3.90200523998832e+03	(7.63933064306262e+01dB,1.79383385281752e+02°)	(8.35300003520633e+01dB,1.77420425842518e+02°)
3.92914583275663e+03	(7.63933147467266e+01dB,1.79379506859043e+02°)	(8.35298604643791e+01dB,1.77402730576099e+02°)
3.95647520327652e+03	(7.63933231789269e+01dB,1.79375598537435e+02°)	(8.35297186291434e+01dB,1.77384911402263e+02°)
3.98399466460108e+03	(7.63933317288319e+01dB,1.79371660127351e+02°)	(8.35295748193115e+01dB,1.77366967483381e+02°)
4.01170553891641e+03	(7.63933403980689e+01dB,1.79367691437713e+02°)	(8.35294290074637e+01dB,1.77348897976205e+02°)
4.03960915760516e+03	(7.63933491882868e+01dB,1.79363692275895e+02°)	(8.35292811658015e+01dB,1.77330702031664e+02°)
4.06770686131046e+03	(7.63933581011583e+01dB,1.79359662447873e+02°)	(8.35291312661441e+01dB,1.77312378795253e+02°)
4.09600000000037e+03	(7.63933671383786e+01dB,1.79355601757995e+02°)	(8.35289792799199e+01dB,1.77293927406539e+02°)
4.12448993303269e+03	(7.63933763016666e+01dB,1.79351510009193e+02°)	(8.35288251781632e+01dB,1.77275346999415e+02°)
4.15317802922033e+03	(7.63933855927646e+01dB,1.79347387002733e+02°)	(8.35286689315101e+01dB,1.77256636702148e+02°)
4.18206566689704e+03	(7.63933950134393e+01dB,1.79343232538493e+02°)	(8.35285105101908e+01dB,1.77237795637157e+02°)
4.21115423398363e+03	(7.63934045654817e+01dB,1.79339046414652e+02°)	(8.35283498840238e+01dB,1.77218822920875e+02°)
4.24044512805467e+03	(7.63934142507072e+01dB,1.79334828427926e+02°)	(8.35281870224115e+01dB,1.77199717663856e+02°)
4.26993975640562e+03	(7.63934240709565e+01dB,1.79330578373423e+02°)	(8.35280218943351e+01dB,1.77180478970879e+02°)
4.29963953612047e+03	(7.63934340280957e+01dB,1.79326296044606e+02°)	(8.35278544683483e+01dB,1.77161105940865e+02°)
4.32954589413981e+03	(7.63934441240163e+01dB,1.79321981233442e+02°)	(8.35276847125697e+01dB,1.77141597666503e+02°)
4.35966026732936e+03	(7.63934543606363e+01dB,1.79317633730200e+02°)	(8.35275125946808e+01dB,1.77121953234740e+02°)
4.38998410254906e+03	(7.63934647398999e+01dB,1.79313253323536e+02°)	(8.35273380819150e+01dB,1.77102171726265e+02°)
4.42051885672254e+03	(7.63934752637777e+01dB,1.79308839800538e+02°)	(8.35271611410564e+01dB,1.77082252215853e+02°)
4.45126599690714e+03	(7.63934859342682e+01dB,1.79304392946629e+02°)	(8.35269817384309e+01dB,1.77062193772141e+02°)
4.48222700036440e+03	(7.63934967533967e+01dB,1.79299912545545e+02°)	(8.35267998398989e+01dB,1.77041995457495e+02°)
4.51340335463101e+03	(7.63935077232168e+01dB,1.79295398379364e+02°)	(8.35266154108534e+01dB,1.77021656328402e+02°)
4.54479655759031e+03	(7.63935188458099e+01dB,1.79290850228510e+02°)	(8.35264284162086e+01dB,1.77001175434766e+02°)
4.57640811754423e+03	(7.63935301232864e+01dB,1.79286267871647e+02°)	(8.35262388203961e+01dB,1.76980551820400e+02°)
4.60823955328578e+03	(7.63935415577857e+01dB,1.79281651085880e+02°)	(8.35260465873596e+01dB,1.76959784523083e+02°)
4.64029239417202e+03	(7.63935531514763e+01dB,1.79276999646435e+02°)	(8.35258516805453e+01dB,1.76938872573956e+02°)
4.67256818019749e+03	(7.63935649065565e+01dB,1.79272313326923e+02°)	(8.35256540628953e+01dB,1.76917814997960e+02°)
4.70506846206829e+03	(7.63935768252553e+01dB,1.79267591899195e+02°)	(8.35254536968442e+01dB,1.76896610813660e+02°)
4.73779480127649e+03	(7.63935889098316e+01dB,1.79262835133320e+02°)	(8.35252505443090e+01dB,1.76875259033167e+02°)
4.77074877017523e+03	(7.63936011625758e+01dB,1.79258042797638e+02°)	(8.35250445666826e+01dB,1.76853758662192e+02°)
4.80393195205422e+03	(7.63936135858095e+01dB,1.79253214658719e+02°)	(8.35248357248272e+01dB,1.76832108699779e+02°)
4.83734594121580e+03	(7.63936261818860e+01dB,1.79248350481325e+02°)	(8.35246239790685e+01dB,1.76810308138843e+02°)
4.87099234305159e+03	(7.63936389531913e+01dB,1.79243450028413e+02°)	(8.35244092891852e+01dB,1.76788355965422e+02°)
4.90487277411958e+03	(7.63936519021435e+01dB,1.79238513061123e+02°)	(8.35241916144044e+01dB,1.76766251159023e+02°)
4.93898886222181e+03	(7.63936650311944e+01dB,1.79233539338838e+02°)	(8.35239709133922e+01dB,1.76743992692593e+02°)
4.97334224648257e+03	(7.63936783428289e+01dB,1.79228528619005e+02°)	(8.35237471442487e+01dB,1.76721579532436e+02°)
5.00793457742717e+03	(7.63936918395663e+01dB,1.79223480657264e+02°)	(8.35235202644982e+01dB,1.76699010638232e+02°)
5.04276751706124e+03	(7.63937055239601e+01dB,1.79218395207428e+02°)	(8.35232902310800e+01dB,1.76676284962620e+02°)
5.07784273895056e+03	(7.63937193985990e+01dB,1.79213272021322e+02°)	(8.35230570003462e+01dB,1.76653401451933e+02°)
5.11316192830148e+03	(7.63937334661067e+01dB,1.79208110849020e+02°)	(8.35228205280471e+01dB,1.76630359045358e+02°)
5.14872678204189e+03	(7.63937477291433e+01dB,1.79202911438613e+02°)	(8.35225807693262e+01dB,1.76607156675423e+02°)
5.18453900890275e+03	(7.63937621904048e+01dB,1.79197673536218e+02°)	(8.35223376787143e+01dB,1.76583793267783e+02°)
5.22060032950018e+03	(7.63937768526244e+01dB,1.79192396886167e+02°)	(8.35220912101157e+01dB,1.76560267741094e+02°)
5.25691247641814e+03	(7.63937917185723e+01dB,1.79187081230701e+02°)	(8.35218413168061e+01dB,1.76536579007264e+02°)
5.29347719429166e+03	(7.63938067910564e+01dB,1.79181726310160e+02°)	(8.35215879514178e+01dB,1.76512725971051e+02°)
5.33029623989065e+03	(7.63938220729238e+01dB,1.79176331862946e+02°)	(8.35213310659367e+01dB,1.76488707530361e+02°)
5.36737138220435e+03	(7.63938375670590e+01dB,1.79170897625400e+02°)	(8.35210706116899e+01dB,1.76464522575888e+02°)
5.40470440252628e+03	(7.63938532763873e+01dB,1.79165423331872e+02°)	(8.35208065393393e+01dB,1.76440169991565e+02°)
5.44229709453982e+03	(7.63938692038732e+01dB,1.79159908714766e+02°)	(8.35205387988695e+01dB,1.76415648653820e+02°)
5.48015126440443e+03	(7.63938853525209e+01dB,1.79154353504289e+02°)	(8.35202673395818e+01dB,1.76390957432263e+02°)
5.51826873084238e+03	(7.63939017253771e+01dB,1.79148757428841e+02°)	(8.35199921100843e+01dB,1.76366095189136e+02°)
5.55665132522618e+03	(7.63939183255288e+01dB,1.79143120214506e+02°)	(8.35197130582821e+01dB,1.76341060779668e+02°)
5.59530089166653e+03	(7.63939351561052e+01dB,1.79137441585483e+02°)	(8.35194301313681e+01dB,1.76315853051764e+02°)
5.63421928710092e+03	(7.63939522202784e+01dB,1.79131721263709e+02°)	(8.35191432758126e+01dB,1.76290470845931e+02°)
